search_idx,iteration,mean_test_score,std_test_score,mean_train_score,std_train_score,params,activation,alpha,hidden_layer_sizes,learning_rate,learning_rate_init,max_iter
7,4,0.4930323072325475,0.009330958654918413,1.0,0.0,"{'activation': 'tanh', 'alpha': np.float64(0.10472723587751175), 'hidden_layer_sizes': (200, 200, 200), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.04556009169982448), 'max_iter': 355}",tanh,0.10472723587751175,"(200, 200, 200)",constant,0.04556009169982448,355
7,5,0.5180505917098781,0.021122312599057728,1.0,0.0,"{'activation': 'tanh', 'alpha': np.float64(0.09764005598340487), 'hidden_layer_sizes': (200, 200, 200), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.09714380660677308), 'max_iter': 217}",tanh,0.09764005598340487,"(200, 200, 200)",adaptive,0.09714380660677308,217
7,6,0.0,0.0,0.0,0.0,"{'activation': 'logistic', 'alpha': np.float64(0.08360313702023713), 'hidden_layer_sizes': (100, 100, 100, 100), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.0575623993749545), 'max_iter': 310}",logistic,0.08360313702023713,"(100, 100, 100, 100)",adaptive,0.0575623993749545,310
7,7,0.49731646330191087,0.01881101953935459,1.0,0.0,"{'activation': 'tanh', 'alpha': np.float64(0.07193472681097925), 'hidden_layer_sizes': (100, 100, 50, 50), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.061990076132226624), 'max_iter': 554}",tanh,0.07193472681097925,"(100, 100, 50, 50)",constant,0.061990076132226624,554
7,8,0.504063378331945,0.014896909200669637,1.0,0.0,"{'activation': 'relu', 'alpha': np.float64(0.09596241745577122), 'hidden_layer_sizes': (100, 100, 100, 100), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.05625982597672077), 'max_iter': 313}",relu,0.09596241745577122,"(100, 100, 100, 100)",constant,0.05625982597672077,313
7,9,0.5161069432461699,0.026548762984609384,1.0,0.0,"{'activation': 'relu', 'alpha': np.float64(0.027819628127745202), 'hidden_layer_sizes': (300, 200, 100, 50), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.039529611924711064), 'max_iter': 348}",relu,0.027819628127745202,"(300, 200, 100, 50)",adaptive,0.039529611924711064,348
8,0,0.0,0.0,0.0,0.0,"{'activation': 'logistic', 'alpha': np.float64(0.04690006502157916), 'hidden_layer_sizes': (200, 200, 200, 200), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.04665603166551807), 'max_iter': 471}",logistic,0.04690006502157916,"(200, 200, 200, 200)",adaptive,0.04665603166551807,471
8,1,0.5014178727988448,0.009081757764604445,1.0,0.0,"{'activation': 'tanh', 'alpha': np.float64(0.09467998868281238), 'hidden_layer_sizes': (50, 50, 50, 50), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.02122500198025348), 'max_iter': 594}",tanh,0.09467998868281238,"(50, 50, 50, 50)",constant,0.02122500198025348,594
8,2,0.5151497355441205,0.03084895944279331,1.0,0.0,"{'activation': 'tanh', 'alpha': np.float64(0.019854852908481962), 'hidden_layer_sizes': (200, 200, 200), 'learning_rate': 'invscaling', 'learning_rate_init': np.float64(0.003378408113978914), 'max_iter': 349}",tanh,0.019854852908481962,"(200, 200, 200)",invscaling,0.003378408113978914,349
8,3,0.0,0.0,0.0,0.0,"{'activation': 'logistic', 'alpha': np.float64(0.08002190990440831), 'hidden_layer_sizes': (50, 100, 200, 300), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.002141359875082815), 'max_iter': 225}",logistic,0.08002190990440831,"(50, 100, 200, 300)",constant,0.002141359875082815,225
8,4,0.4964965230776646,0.026032441865772585,1.0,0.0,"{'activation': 'relu', 'alpha': np.float64(0.07882615564569113), 'hidden_layer_sizes': (200, 200, 200), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.01072917823011944), 'max_iter': 571}",relu,0.07882615564569113,"(200, 200, 200)",adaptive,0.01072917823011944,571
8,5,0.5137136900755759,0.012137519303976732,1.0,0.0,"{'activation': 'relu', 'alpha': np.float64(0.05285948945741264), 'hidden_layer_sizes': (200, 200, 200, 200), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.0881765519767413), 'max_iter': 285}",relu,0.05285948945741264,"(200, 200, 200, 200)",adaptive,0.0881765519767413,285
8,6,0.500257890534356,0.024039525545150712,1.0,0.0,"{'activation': 'tanh', 'alpha': np.float64(0.10749384460668977), 'hidden_layer_sizes': (100, 100, 100, 100), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.05883872967621526), 'max_iter': 318}",tanh,0.10749384460668977,"(100, 100, 100, 100)",adaptive,0.05883872967621526,318
8,7,0.5006039578824948,0.01668529449790091,0.9395696150698584,0.03607893954804138,"{'activation': 'logistic', 'alpha': np.float64(0.025833454006868865), 'hidden_layer_sizes': (200, 200, 200), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.050884846453054466), 'max_iter': 430}",logistic,0.025833454006868865,"(200, 200, 200)",constant,0.050884846453054466,430
8,8,0.49411766994804135,0.018101660777920074,0.9200346914499891,0.02977269806599059,"{'activation': 'logistic', 'alpha': np.float64(0.05749224561138887), 'hidden_layer_sizes': (200, 200, 200), 'learning_rate': 'invscaling', 'learning_rate_init': np.float64(0.016871512353487907), 'max_iter': 455}",logistic,0.05749224561138887,"(200, 200, 200)",invscaling,0.016871512353487907,455
8,9,0.50510000045177,0.018511198651289324,1.0,0.0,"{'activation': 'relu', 'alpha': np.float64(0.060496297256372), 'hidden_layer_sizes': (100, 100, 50, 50), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.0527062426329351), 'max_iter': 580}",relu,0.060496297256372,"(100, 100, 50, 50)",constant,0.0527062426329351,580
9,0,0.5199813547539752,0.01611451689977934,1.0,0.0,"{'activation': 'relu', 'alpha': np.float64(0.06724628385628721), 'hidden_layer_sizes': (200, 200, 200, 200), 'learning_rate': 'invscaling', 'learning_rate_init': np.float64(0.07272769777038983), 'max_iter': 529}",relu,0.06724628385628721,"(200, 200, 200, 200)",invscaling,0.07272769777038983,529
9,1,0.5095568126884158,0.028269841617262197,1.0,0.0,"{'activation': 'relu', 'alpha': np.float64(0.017385698034203537), 'hidden_layer_sizes': (100, 100, 100), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.024906831399989005), 'max_iter': 497}",relu,0.017385698034203537,"(100, 100, 100)",constant,0.024906831399989005,497
9,2,0.5014144292628389,0.01924709833618198,1.0,0.0,"{'activation': 'tanh', 'alpha': np.float64(0.10528523503688826), 'hidden_layer_sizes': (100, 100, 100), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.0633218247358063), 'max_iter': 567}",tanh,0.10528523503688826,"(100, 100, 100)",constant,0.0633218247358063,567
9,3,0.4953439799714917,0.017179022414015217,1.0,0.0,"{'activation': 'tanh', 'alpha': np.float64(0.019728741803047817), 'hidden_layer_sizes': (100, 50, 100, 50), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.019754589457780004), 'max_iter': 589}",tanh,0.019728741803047817,"(100, 50, 100, 50)",constant,0.019754589457780004,589
9,4,0.0,0.0,0.0,0.0,"{'activation': 'logistic', 'alpha': np.float64(0.016629083153753745), 'hidden_layer_sizes': (300, 200, 100, 50), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.09585370818519097), 'max_iter': 536}",logistic,0.016629083153753745,"(300, 200, 100, 50)",constant,0.09585370818519097,536
9,5,0.5145516518657617,0.02140836207219227,1.0,0.0,"{'activation': 'tanh', 'alpha': np.float64(0.03257407799038969), 'hidden_layer_sizes': (200, 200, 200, 200), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.09115655187780305), 'max_iter': 557}",tanh,0.03257407799038969,"(200, 200, 200, 200)",adaptive,0.09115655187780305,557
9,6,0.5105000814635445,0.012283255109760204,1.0,0.0,"{'activation': 'relu', 'alpha': np.float64(0.0946373449533282), 'hidden_layer_sizes': (200, 200, 200), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.033763231988603926), 'max_iter': 266}",relu,0.0946373449533282,"(200, 200, 200)",adaptive,0.033763231988603926,266
9,7,0.49539021280811796,0.015279087063030519,1.0,0.0,"{'activation': 'relu', 'alpha': np.float64(0.08605256572586988), 'hidden_layer_sizes': (100, 50, 200), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.05492023453120211), 'max_iter': 595}",relu,0.08605256572586988,"(100, 50, 200)",constant,0.05492023453120211,595
9,8,0.0,0.0,0.0,0.0,"{'activation': 'logistic', 'alpha': np.float64(0.06091462809730682), 'hidden_layer_sizes': (100, 50, 100, 50), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.06432978978502911), 'max_iter': 470}",logistic,0.06091462809730682,"(100, 50, 100, 50)",adaptive,0.06432978978502911,470
9,9,0.0,0.0,0.0,0.0,"{'activation': 'logistic', 'alpha': np.float64(0.07159977649187946), 'hidden_layer_sizes': (50, 50, 50, 50), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.09555692918232482), 'max_iter': 423}",logistic,0.07159977649187946,"(50, 50, 50, 50)",adaptive,0.09555692918232482,423
10,0,0.49895485412074486,0.028201168846479212,1.0,0.0,"{'activation': 'tanh', 'alpha': np.float64(0.08546100170396984), 'hidden_layer_sizes': (200, 200, 200), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.0715971201150428), 'max_iter': 458}",tanh,0.08546100170396984,"(200, 200, 200)",constant,0.0715971201150428,458
10,1,0.5057937701698366,0.005296430251180424,1.0,0.0,"{'activation': 'tanh', 'alpha': np.float64(0.032481026528452035), 'hidden_layer_sizes': (300, 200, 100, 50), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.04595017096070614), 'max_iter': 485}",tanh,0.032481026528452035,"(300, 200, 100, 50)",constant,0.04595017096070614,485
10,2,0.5009578767821632,0.02797363321638538,1.0,0.0,"{'activation': 'tanh', 'alpha': np.float64(0.04395145896563157), 'hidden_layer_sizes': (100, 50, 200), 'learning_rate': 'invscaling', 'learning_rate_init': np.float64(0.08065404785279134), 'max_iter': 549}",tanh,0.04395145896563157,"(100, 50, 200)",invscaling,0.08065404785279134,549
10,3,0.4927009870044989,0.016721424246203827,1.0,0.0,"{'activation': 'relu', 'alpha': np.float64(0.018973558330492725), 'hidden_layer_sizes': (100, 50, 200), 'learning_rate': 'invscaling', 'learning_rate_init': np.float64(0.0637469627785942), 'max_iter': 307}",relu,0.018973558330492725,"(100, 50, 200)",invscaling,0.0637469627785942,307
10,4,0.4963177212136937,0.011493510956910395,1.0,0.0,"{'activation': 'relu', 'alpha': np.float64(0.10338119329913285), 'hidden_layer_sizes': (100, 50, 100, 50), 'learning_rate': 'invscaling', 'learning_rate_init': np.float64(0.032149814137857634), 'max_iter': 394}",relu,0.10338119329913285,"(100, 50, 100, 50)",invscaling,0.032149814137857634,394
10,5,0.5115655394162861,0.02617420462492201,1.0,0.0,"{'activation': 'tanh', 'alpha': np.float64(0.09238474337934348), 'hidden_layer_sizes': (100, 50, 200), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.04775395323798207), 'max_iter': 548}",tanh,0.09238474337934348,"(100, 50, 200)",constant,0.04775395323798207,548
10,6,0.5018285692462687,0.023346308259410375,1.0,0.0,"{'activation': 'tanh', 'alpha': np.float64(0.03676280006729718), 'hidden_layer_sizes': (200, 300, 100), 'learning_rate': 'invscaling', 'learning_rate_init': np.float64(0.023048940174860567), 'max_iter': 531}",tanh,0.03676280006729718,"(200, 300, 100)",invscaling,0.023048940174860567,531
10,7,0.5114322428510227,0.01217767582101836,1.0,0.0,"{'activation': 'relu', 'alpha': np.float64(0.10323971370479261), 'hidden_layer_sizes': (100, 100, 50, 50), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.08287033544498529), 'max_iter': 484}",relu,0.10323971370479261,"(100, 100, 50, 50)",adaptive,0.08287033544498529,484
10,8,0.517174625038907,0.028340849044269135,1.0,0.0,"{'activation': 'tanh', 'alpha': np.float64(0.10388018682667806), 'hidden_layer_sizes': (200, 300, 100), 'learning_rate': 'invscaling', 'learning_rate_init': np.float64(0.057062997416672735), 'max_iter': 361}",tanh,0.10388018682667806,"(200, 300, 100)",invscaling,0.057062997416672735,361
10,9,0.4982859651356561,0.012681885089806921,1.0,0.0,"{'activation': 'relu', 'alpha': np.float64(0.06509970496676598), 'hidden_layer_sizes': (200, 200, 200, 200), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.029100671684445703), 'max_iter': 514}",relu,0.06509970496676598,"(200, 200, 200, 200)",adaptive,0.029100671684445703,514
11,0,0.5002064520583811,0.015737297190904186,1.0,0.0,"{'activation': 'relu', 'alpha': np.float64(0.027951067796587716), 'hidden_layer_sizes': (50, 100, 200, 300), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.041021483143297344), 'max_iter': 326}",relu,0.027951067796587716,"(50, 100, 200, 300)",constant,0.041021483143297344,326
11,1,0.510798688502794,0.025446085013764223,1.0,0.0,"{'activation': 'tanh', 'alpha': np.float64(0.09134548438889584), 'hidden_layer_sizes': (100, 100, 100, 100), 'learning_rate': 'invscaling', 'learning_rate_init': np.float64(0.01208520791114067), 'max_iter': 267}",tanh,0.09134548438889584,"(100, 100, 100, 100)",invscaling,0.01208520791114067,267
11,2,0.5019161865263685,0.013483410326155333,1.0,0.0,"{'activation': 'relu', 'alpha': np.float64(0.050254830247191816), 'hidden_layer_sizes': (200, 200, 200), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.09760494147366418), 'max_iter': 359}",relu,0.050254830247191816,"(200, 200, 200)",constant,0.09760494147366418,359
11,3,0.5081060627912337,0.030133943888832077,1.0,0.0,"{'activation': 'tanh', 'alpha': np.float64(0.03669754862063362), 'hidden_layer_sizes': (200, 200, 200), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.031077482890132724), 'max_iter': 281}",tanh,0.03669754862063362,"(200, 200, 200)",constant,0.031077482890132724,281
11,4,0.514457519293415,0.02223405951996124,1.0,0.0,"{'activation': 'tanh', 'alpha': np.float64(0.07043115266896123), 'hidden_layer_sizes': (200, 200, 200, 200), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.002698555346532793), 'max_iter': 249}",tanh,0.07043115266896123,"(200, 200, 200, 200)",adaptive,0.002698555346532793,249
11,5,0.5030052533327026,0.026651576479133313,1.0,0.0,"{'activation': 'tanh', 'alpha': np.float64(0.044905446081837025), 'hidden_layer_sizes': (100, 100, 100), 'learning_rate': 'invscaling', 'learning_rate_init': np.float64(0.014149861821776723), 'max_iter': 456}",tanh,0.044905446081837025,"(100, 100, 100)",invscaling,0.014149861821776723,456
11,6,0.5119331933723492,0.021037255052820544,1.0,0.0,"{'activation': 'tanh', 'alpha': np.float64(0.050822949126940235), 'hidden_layer_sizes': (200, 200, 200, 200), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.02606968654820854), 'max_iter': 486}",tanh,0.050822949126940235,"(200, 200, 200, 200)",constant,0.02606968654820854,486
11,7,0.0,0.0,0.0,0.0,"{'activation': 'logistic', 'alpha': np.float64(0.06716061599706959), 'hidden_layer_sizes': (200, 200, 200, 200), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.08582077318825009), 'max_iter': 348}",logistic,0.06716061599706959,"(200, 200, 200, 200)",constant,0.08582077318825009,348
11,8,0.5012028992930458,0.010412239737170237,1.0,0.0,"{'activation': 'relu', 'alpha': np.float64(0.053273407270226454), 'hidden_layer_sizes': (100, 50, 100, 50), 'learning_rate': 'invscaling', 'learning_rate_init': np.float64(0.04081917970320982), 'max_iter': 217}",relu,0.053273407270226454,"(100, 50, 100, 50)",invscaling,0.04081917970320982,217
11,9,0.0,0.0,0.0,0.0,"{'activation': 'logistic', 'alpha': np.float64(0.09494211199322133), 'hidden_layer_sizes': (200, 200, 200, 200), 'learning_rate': 'invscaling', 'learning_rate_init': np.float64(0.007293409315074339), 'max_iter': 416}",logistic,0.09494211199322133,"(200, 200, 200, 200)",invscaling,0.007293409315074339,416
12,0,0.49431673692488254,0.018241589441008656,1.0,0.0,"{'activation': 'tanh', 'alpha': np.float64(0.08724440385470932), 'hidden_layer_sizes': (100, 50, 100, 50), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.06959092017771044), 'max_iter': 595}",tanh,0.08724440385470932,"(100, 50, 100, 50)",constant,0.06959092017771044,595
12,1,0.5030459566862487,0.018666956369824576,0.82578481876008,0.013802047904900201,"{'activation': 'logistic', 'alpha': np.float64(0.0759171851847791), 'hidden_layer_sizes': (200, 300, 100), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.032358517191281126), 'max_iter': 376}",logistic,0.0759171851847791,"(200, 300, 100)",constant,0.032358517191281126,376
12,2,0.4930490466289883,0.012171833601665403,1.0,0.0,"{'activation': 'relu', 'alpha': np.float64(0.04328028660562369), 'hidden_layer_sizes': (50, 100, 200, 300), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.010493282756941669), 'max_iter': 416}",relu,0.04328028660562369,"(50, 100, 200, 300)",constant,0.010493282756941669,416
12,3,0.5221027484970313,0.025719697206921587,1.0,0.0,"{'activation': 'relu', 'alpha': np.float64(0.027202158099276987), 'hidden_layer_sizes': (300, 200, 100, 50), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.03168792286135832), 'max_iter': 357}",relu,0.027202158099276987,"(300, 200, 100, 50)",adaptive,0.03168792286135832,357
12,4,0.4842492373569889,0.03141571528989905,0.6462930245211168,0.02997987198113052,"{'activation': 'logistic', 'alpha': np.float64(0.02117029469855091), 'hidden_layer_sizes': (100, 100, 100), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.09030711942067245), 'max_iter': 203}",logistic,0.02117029469855091,"(100, 100, 100)",adaptive,0.09030711942067245,203
12,5,0.4779974982076432,0.024884060943345897,0.9407075150967452,0.032008359876178484,"{'activation': 'logistic', 'alpha': np.float64(0.07282064167992999), 'hidden_layer_sizes': (200, 300, 100), 'learning_rate': 'invscaling', 'learning_rate_init': np.float64(0.012574371750677216), 'max_iter': 489}",logistic,0.07282064167992999,"(200, 300, 100)",invscaling,0.012574371750677216,489
12,6,0.0,0.0,0.0,0.0,"{'activation': 'logistic', 'alpha': np.float64(0.04971334884770416), 'hidden_layer_sizes': (300, 200, 100, 50), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.07946281801332303), 'max_iter': 389}",logistic,0.04971334884770416,"(300, 200, 100, 50)",adaptive,0.07946281801332303,389
12,7,0.5075079179943619,0.029044917474799165,1.0,0.0,"{'activation': 'relu', 'alpha': np.float64(0.0228754771577976), 'hidden_layer_sizes': (100, 100, 100, 100), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.00220973221940891), 'max_iter': 446}",relu,0.0228754771577976,"(100, 100, 100, 100)",constant,0.00220973221940891,446
12,8,0.4869032148856805,0.02350000337197078,0.7298625857642225,0.02760694939470544,"{'activation': 'logistic', 'alpha': np.float64(0.03738255910658143), 'hidden_layer_sizes': (100, 100, 100), 'learning_rate': 'invscaling', 'learning_rate_init': np.float64(0.04950911237181043), 'max_iter': 240}",logistic,0.03738255910658143,"(100, 100, 100)",invscaling,0.04950911237181043,240
12,9,0.0,0.0,0.0,0.0,"{'activation': 'logistic', 'alpha': np.float64(0.015322333378695454), 'hidden_layer_sizes': (50, 50, 50, 50), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.016458027614576976), 'max_iter': 466}",logistic,0.015322333378695454,"(50, 50, 50, 50)",constant,0.016458027614576976,466
13,0,0.49305858473817354,0.02380137713121066,1.0,0.0,"{'activation': 'tanh', 'alpha': np.float64(0.027575823401546753), 'hidden_layer_sizes': (100, 50, 100, 50), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.008299965016195364), 'max_iter': 359}",tanh,0.027575823401546753,"(100, 50, 100, 50)",adaptive,0.008299965016195364,359
13,1,0.49668983985139165,0.02133432716891427,1.0,0.0,"{'activation': 'tanh', 'alpha': np.float64(0.04187794837285002), 'hidden_layer_sizes': (200, 300, 100), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.08012612667411789), 'max_iter': 241}",tanh,0.04187794837285002,"(200, 300, 100)",constant,0.08012612667411789,241
13,2,0.0,0.0,0.0,0.0,"{'activation': 'logistic', 'alpha': np.float64(0.05500904420611024), 'hidden_layer_sizes': (100, 100, 50, 50), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.04643739792691057), 'max_iter': 510}",logistic,0.05500904420611024,"(100, 100, 50, 50)",constant,0.04643739792691057,510
13,3,0.5027788859761382,0.017719165401334027,1.0,0.0,"{'activation': 'relu', 'alpha': np.float64(0.05705902595528196), 'hidden_layer_sizes': (100, 50, 200), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.07534209290872804), 'max_iter': 581}",relu,0.05705902595528196,"(100, 50, 200)",constant,0.07534209290872804,581
13,4,0.5135027613012363,0.029626311739567198,1.0,0.0,"{'activation': 'tanh', 'alpha': np.float64(0.020468381239660473), 'hidden_layer_sizes': (200, 200, 200), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.08592391080312467), 'max_iter': 510}",tanh,0.020468381239660473,"(200, 200, 200)",adaptive,0.08592391080312467,510
13,5,0.4896730544893324,0.02283964536200166,1.0,0.0,"{'activation': 'tanh', 'alpha': np.float64(0.06726283886268947), 'hidden_layer_sizes': (50, 50, 50, 50), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.07172486137180227), 'max_iter': 335}",tanh,0.06726283886268947,"(50, 50, 50, 50)",constant,0.07172486137180227,335
13,6,0.517314928294076,0.012903274224008837,1.0,0.0,"{'activation': 'relu', 'alpha': np.float64(0.08282267847947414), 'hidden_layer_sizes': (200, 200, 200, 200), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.0013002140924364683), 'max_iter': 355}",relu,0.08282267847947414,"(200, 200, 200, 200)",adaptive,0.0013002140924364683,355
13,7,0.0,0.0,0.0,0.0,"{'activation': 'logistic', 'alpha': np.float64(0.06415138457000563), 'hidden_layer_sizes': (100, 50, 100, 50), 'learning_rate': 'invscaling', 'learning_rate_init': np.float64(0.08618457309658183), 'max_iter': 251}",logistic,0.06415138457000563,"(100, 50, 100, 50)",invscaling,0.08618457309658183,251
13,8,0.5073983184954811,0.016504607180057432,1.0,0.0,"{'activation': 'tanh', 'alpha': np.float64(0.023894754130690116), 'hidden_layer_sizes': (200, 300, 100), 'learning_rate': 'invscaling', 'learning_rate_init': np.float64(0.058332172027053236), 'max_iter': 408}",tanh,0.023894754130690116,"(200, 300, 100)",invscaling,0.058332172027053236,408
13,9,0.49814865785490586,0.017334257354342703,1.0,0.0,"{'activation': 'tanh', 'alpha': np.float64(0.049402149024650614), 'hidden_layer_sizes': (100, 100, 50, 50), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.07450657242134699), 'max_iter': 422}",tanh,0.049402149024650614,"(100, 100, 50, 50)",constant,0.07450657242134699,422
14,0,0.49698150226145643,0.008203771932692078,1.0,0.0,"{'activation': 'tanh', 'alpha': np.float64(0.08761372362394439), 'hidden_layer_sizes': (50, 50, 50, 50), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.07401816754210593), 'max_iter': 464}",tanh,0.08761372362394439,"(50, 50, 50, 50)",constant,0.07401816754210593,464
14,1,0.515767087595321,0.012940673207572802,1.0,0.0,"{'activation': 'relu', 'alpha': np.float64(0.04120010585447832), 'hidden_layer_sizes': (100, 100, 50, 50), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.09237722548325289), 'max_iter': 386}",relu,0.04120010585447832,"(100, 100, 50, 50)",constant,0.09237722548325289,386
14,2,0.4945963101286699,0.029130261761452073,0.7647962575605511,0.037679063306622615,"{'activation': 'logistic', 'alpha': np.float64(0.029430405112270748), 'hidden_layer_sizes': (200, 300, 100), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.03864341131873568), 'max_iter': 309}",logistic,0.029430405112270748,"(200, 300, 100)",constant,0.03864341131873568,309
14,3,0.4930325740650847,0.009164199548922199,1.0,0.0,"{'activation': 'tanh', 'alpha': np.float64(0.10647405207700901), 'hidden_layer_sizes': (50, 100, 200, 300), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.10034697190311549), 'max_iter': 404}",tanh,0.10647405207700901,"(50, 100, 200, 300)",adaptive,0.10034697190311549,404
14,4,0.0,0.0,0.0,0.0,"{'activation': 'logistic', 'alpha': np.float64(0.030128095231717104), 'hidden_layer_sizes': (50, 100, 200, 300), 'learning_rate': 'invscaling', 'learning_rate_init': np.float64(0.07330155995825836), 'max_iter': 317}",logistic,0.030128095231717104,"(50, 100, 200, 300)",invscaling,0.07330155995825836,317
14,5,0.5114756159747644,0.022188012603491927,1.0,0.0,"{'activation': 'relu', 'alpha': np.float64(0.07414105899780601), 'hidden_layer_sizes': (200, 300, 100), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.07273920746439597), 'max_iter': 371}",relu,0.07414105899780601,"(200, 300, 100)",constant,0.07273920746439597,371
14,6,0.5172880989936013,0.016532820414573057,1.0,0.0,"{'activation': 'tanh', 'alpha': np.float64(0.0910522362423855), 'hidden_layer_sizes': (200, 200, 200, 200), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.03866052827245099), 'max_iter': 224}",tanh,0.0910522362423855,"(200, 200, 200, 200)",adaptive,0.03866052827245099,224
14,7,0.0,0.0,0.0,0.0,"{'activation': 'logistic', 'alpha': np.float64(0.052325503013854795), 'hidden_layer_sizes': (100, 100, 100, 100), 'learning_rate': 'invscaling', 'learning_rate_init': np.float64(0.09114910133232014), 'max_iter': 501}",logistic,0.052325503013854795,"(100, 100, 100, 100)",invscaling,0.09114910133232014,501
14,8,0.5181002198063136,0.01564361297184626,1.0,0.0,"{'activation': 'relu', 'alpha': np.float64(0.06618786607865525), 'hidden_layer_sizes': (200, 200, 200, 200), 'learning_rate': 'invscaling', 'learning_rate_init': np.float64(0.05665229250802761), 'max_iter': 515}",relu,0.06618786607865525,"(200, 200, 200, 200)",invscaling,0.05665229250802761,515
14,9,0.49279051526450424,0.013982381903033114,0.5488054399541245,0.013128598350672926,"{'activation': 'logistic', 'alpha': np.float64(0.1004140581689392), 'hidden_layer_sizes': (200, 200, 200), 'learning_rate': 'invscaling', 'learning_rate_init': np.float64(0.072756226226062), 'max_iter': 214}",logistic,0.1004140581689392,"(200, 200, 200)",invscaling,0.072756226226062,214
15,0,0.0,0.0,0.0,0.0,"{'activation': 'logistic', 'alpha': np.float64(0.10352954774611826), 'hidden_layer_sizes': (100, 100, 100, 100), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.072081123191706), 'max_iter': 304}",logistic,0.10352954774611826,"(100, 100, 100, 100)",constant,0.072081123191706,304
15,1,0.0,0.0,0.0,0.0,"{'activation': 'logistic', 'alpha': np.float64(0.02653452810444288), 'hidden_layer_sizes': (200, 200, 200, 200), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.05495458460533229), 'max_iter': 577}",logistic,0.02653452810444288,"(200, 200, 200, 200)",adaptive,0.05495458460533229,577
15,2,0.0,0.0,0.0,0.0,"{'activation': 'logistic', 'alpha': np.float64(0.017946072988750898), 'hidden_layer_sizes': (200, 200, 200, 200), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.10076834076028604), 'max_iter': 521}",logistic,0.017946072988750898,"(200, 200, 200, 200)",constant,0.10076834076028604,521
15,3,0.5120462575967654,0.011529813302313664,1.0,0.0,"{'activation': 'relu', 'alpha': np.float64(0.10476989821653906), 'hidden_layer_sizes': (200, 300, 100), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.08519695804493477), 'max_iter': 435}",relu,0.10476989821653906,"(200, 300, 100)",constant,0.08519695804493477,435
