search_idx,iteration,mean_test_score,std_test_score,mean_train_score,std_train_score,params,activation,alpha,hidden_layer_sizes,learning_rate,learning_rate_init,max_iter,n_networks,solver,voting
3,6,0.0,0.0,0.0,0.0,"{'activation': 'relu', 'alpha': np.float64(0.0005198955661407267), 'hidden_layer_sizes': (50, 50, 50, 50), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.004903807439945536), 'max_iter': 359, 'n_networks': 3, 'solver': 'adam', 'voting': 'soft'}",relu,0.0005198955661407267,"(50, 50, 50, 50)",constant,0.004903807439945536,359,3,adam,soft
3,7,0.0,0.0,0.022236306395539703,0.025202762875341955,"{'activation': 'tanh', 'alpha': np.float64(0.08134364498538345), 'hidden_layer_sizes': (300,), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.008625123214976127), 'max_iter': 235, 'n_networks': 5, 'solver': 'adam', 'voting': 'soft'}",tanh,0.08134364498538345,"(300,)",constant,0.008625123214976127,235,5,adam,soft
3,8,0.008695652173913044,0.017391304347826087,0.015819641857539403,0.008944146218492299,"{'activation': 'tanh', 'alpha': np.float64(0.07516944700227025), 'hidden_layer_sizes': (300,), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.002016093140770593), 'max_iter': 450, 'n_networks': 7, 'solver': 'adam', 'voting': 'soft'}",tanh,0.07516944700227025,"(300,)",constant,0.002016093140770593,450,7,adam,soft
3,9,0.0,0.0,0.0,0.0,"{'activation': 'relu', 'alpha': np.float64(0.056423136363688724), 'hidden_layer_sizes': (25, 25, 25), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.0032073050612105194), 'max_iter': 276, 'n_networks': 5, 'solver': 'adam', 'voting': 'soft'}",relu,0.056423136363688724,"(25, 25, 25)",constant,0.0032073050612105194,276,5,adam,soft
3,10,0.0,0.0,0.0,0.0,"{'activation': 'relu', 'alpha': np.float64(0.09223780054763049), 'hidden_layer_sizes': (50, 100, 300, 50), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.006293051047411544), 'max_iter': 226, 'n_networks': 7, 'solver': 'adam', 'voting': 'soft'}",relu,0.09223780054763049,"(50, 100, 300, 50)",constant,0.006293051047411544,226,7,adam,soft
3,11,0.0,0.0,0.0,0.0,"{'activation': 'relu', 'alpha': np.float64(0.058711773713642015), 'hidden_layer_sizes': (200, 100), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.01049492896225903), 'max_iter': 353, 'n_networks': 3, 'solver': 'adam', 'voting': 'soft'}",relu,0.058711773713642015,"(200, 100)",constant,0.01049492896225903,353,3,adam,soft
3,12,0.0,0.0,0.01131256384065373,0.007106517221093779,"{'activation': 'tanh', 'alpha': np.float64(0.032489958431513234), 'hidden_layer_sizes': (50, 100, 400), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.006806516175931121), 'max_iter': 101, 'n_networks': 3, 'solver': 'adam', 'voting': 'soft'}",tanh,0.032489958431513234,"(50, 100, 400)",adaptive,0.006806516175931121,101,3,adam,soft
3,13,0.0,0.0,0.0,0.0,"{'activation': 'relu', 'alpha': np.float64(0.0821512131079488), 'hidden_layer_sizes': (150, 75), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.00808010146540121), 'max_iter': 326, 'n_networks': 3, 'solver': 'adam', 'voting': 'soft'}",relu,0.0821512131079488,"(150, 75)",adaptive,0.00808010146540121,326,3,adam,soft
3,14,0.0,0.0,0.02917653241829323,0.011320002922859385,"{'activation': 'tanh', 'alpha': np.float64(0.053543183475271636), 'hidden_layer_sizes': (100,), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.0028821347150857985), 'max_iter': 491, 'n_networks': 5, 'solver': 'adam', 'voting': 'soft'}",tanh,0.053543183475271636,"(100,)",constant,0.0028821347150857985,491,5,adam,soft
3,15,0.0,0.0,0.0,0.0,"{'activation': 'relu', 'alpha': np.float64(0.0344634736356118), 'hidden_layer_sizes': (25, 300, 100), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.003990464242943949), 'max_iter': 272, 'n_networks': 5, 'solver': 'adam', 'voting': 'soft'}",relu,0.0344634736356118,"(25, 300, 100)",constant,0.003990464242943949,272,5,adam,soft
3,16,0.008695652173913044,0.017391304347826087,0.004519774011299435,0.00903954802259887,"{'activation': 'tanh', 'alpha': np.float64(0.020661472514539314), 'hidden_layer_sizes': (300, 200, 200), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.004817737867137112), 'max_iter': 354, 'n_networks': 5, 'solver': 'adam', 'voting': 'soft'}",tanh,0.020661472514539314,"(300, 200, 200)",adaptive,0.004817737867137112,354,5,adam,soft
3,17,0.0,0.0,0.013546770312148335,0.008425321428176666,"{'activation': 'tanh', 'alpha': np.float64(0.04885600960780177), 'hidden_layer_sizes': (100,), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.00614536214167868), 'max_iter': 260, 'n_networks': 5, 'solver': 'adam', 'voting': 'soft'}",tanh,0.04885600960780177,"(100,)",adaptive,0.00614536214167868,260,5,adam,soft
3,18,0.008888888888888889,0.017777777777777778,0.0022727272727272726,0.004545454545454545,"{'activation': 'relu', 'alpha': np.float64(0.029589648887607622), 'hidden_layer_sizes': (50,), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.010359422408481016), 'max_iter': 225, 'n_networks': 3, 'solver': 'adam', 'voting': 'soft'}",relu,0.029589648887607622,"(50,)",constant,0.010359422408481016,225,3,adam,soft
3,19,0.0,0.0,0.0,0.0,"{'activation': 'relu', 'alpha': np.float64(0.08163273741270437), 'hidden_layer_sizes': (100, 100, 200, 25), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.010873514907812746), 'max_iter': 216, 'n_networks': 7, 'solver': 'adam', 'voting': 'soft'}",relu,0.08163273741270437,"(100, 100, 200, 25)",adaptive,0.010873514907812746,216,7,adam,soft
4,0,0.03368794326241135,0.041262945270322995,0.05664167242533269,0.024632693969310178,"{'activation': 'relu', 'alpha': np.float64(0.04172807149053819), 'hidden_layer_sizes': (300,), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.003694365014925478), 'max_iter': 434, 'n_networks': 3, 'solver': 'adam', 'voting': 'soft'}",relu,0.04172807149053819,"(300,)",constant,0.003694365014925478,434,3,adam,soft
4,1,0.008888888888888889,0.017777777777777778,0.013484848484848485,0.010856354010710821,"{'activation': 'relu', 'alpha': np.float64(0.03656085105811364), 'hidden_layer_sizes': (300,), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.0033558828930113174), 'max_iter': 103, 'n_networks': 7, 'solver': 'adam', 'voting': 'soft'}",relu,0.03656085105811364,"(300,)",constant,0.0033558828930113174,103,7,adam,soft
4,2,0.008695652173913044,0.017391304347826087,0.015718208502982674,0.0167362871992194,"{'activation': 'tanh', 'alpha': np.float64(0.04199987091236508), 'hidden_layer_sizes': (50, 100, 400), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.008589182200541882), 'max_iter': 332, 'n_networks': 5, 'solver': 'adam', 'voting': 'soft'}",tanh,0.04199987091236508,"(50, 100, 400)",adaptive,0.008589182200541882,332,5,adam,soft
4,3,0.0,0.0,0.0,0.0,"{'activation': 'relu', 'alpha': np.float64(0.05089883686543233), 'hidden_layer_sizes': (200, 100), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.006879038406383297), 'max_iter': 490, 'n_networks': 5, 'solver': 'adam', 'voting': 'soft'}",relu,0.05089883686543233,"(200, 100)",constant,0.006879038406383297,490,5,adam,soft
4,4,0.0,0.0,0.009039836567926457,0.008422089776697742,"{'activation': 'tanh', 'alpha': np.float64(0.09842699151783608), 'hidden_layer_sizes': (25,), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.006887051904281849), 'max_iter': 115, 'n_networks': 5, 'solver': 'adam', 'voting': 'soft'}",tanh,0.09842699151783608,"(25,)",constant,0.006887051904281849,115,5,adam,soft
4,5,0.0,0.0,0.0,0.0,"{'activation': 'relu', 'alpha': np.float64(0.08385732117376014), 'hidden_layer_sizes': (300, 200, 200), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.008800568803092334), 'max_iter': 175, 'n_networks': 7, 'solver': 'adam', 'voting': 'soft'}",relu,0.08385732117376014,"(300, 200, 200)",constant,0.008800568803092334,175,7,adam,soft
4,6,0.0,0.0,0.0,0.0,"{'activation': 'relu', 'alpha': np.float64(0.08435080355779336), 'hidden_layer_sizes': (100, 50), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.002064638764558751), 'max_iter': 102, 'n_networks': 7, 'solver': 'adam', 'voting': 'soft'}",relu,0.08435080355779336,"(100, 50)",constant,0.002064638764558751,102,7,adam,soft
4,7,0.008888888888888889,0.017777777777777778,0.013546914584812128,0.01099606652532602,"{'activation': 'tanh', 'alpha': np.float64(0.06462002694872), 'hidden_layer_sizes': (300,), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.002096769282485849), 'max_iter': 146, 'n_networks': 7, 'solver': 'adam', 'voting': 'soft'}",tanh,0.06462002694872,"(300,)",constant,0.002096769282485849,146,7,adam,soft
4,8,0.0,0.0,0.019890723801338328,0.026429744690710466,"{'activation': 'tanh', 'alpha': np.float64(0.021339834877628926), 'hidden_layer_sizes': (200, 200, 100), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.009965478604391294), 'max_iter': 396, 'n_networks': 3, 'solver': 'adam', 'voting': 'soft'}",tanh,0.021339834877628926,"(200, 200, 100)",constant,0.009965478604391294,396,3,adam,soft
4,9,0.008888888888888889,0.017777777777777778,0.020188468189801266,0.01289342840318064,"{'activation': 'tanh', 'alpha': np.float64(0.023679837715449216), 'hidden_layer_sizes': (50,), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.009416869028909959), 'max_iter': 215, 'n_networks': 3, 'solver': 'adam', 'voting': 'soft'}",tanh,0.023679837715449216,"(50,)",adaptive,0.009416869028909959,215,3,adam,soft
4,10,0.008888888888888889,0.017777777777777778,0.017952703519804866,0.01674299036958599,"{'activation': 'tanh', 'alpha': np.float64(0.02640788962514956), 'hidden_layer_sizes': (25, 25, 25), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.002244967462614816), 'max_iter': 399, 'n_networks': 3, 'solver': 'adam', 'voting': 'soft'}",tanh,0.02640788962514956,"(25, 25, 25)",constant,0.002244967462614816,399,3,adam,soft
4,11,0.0,0.0,0.00449438202247191,0.00898876404494382,"{'activation': 'relu', 'alpha': np.float64(0.040599176961070085), 'hidden_layer_sizes': (300,), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.009428145356300894), 'max_iter': 469, 'n_networks': 5, 'solver': 'adam', 'voting': 'soft'}",relu,0.040599176961070085,"(300,)",constant,0.009428145356300894,469,5,adam,soft
4,12,0.0,0.0,0.0,0.0,"{'activation': 'relu', 'alpha': np.float64(0.06669371048707182), 'hidden_layer_sizes': (150, 75), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.0055921474846089125), 'max_iter': 313, 'n_networks': 7, 'solver': 'adam', 'voting': 'soft'}",relu,0.06669371048707182,"(150, 75)",adaptive,0.0055921474846089125,313,7,adam,soft
4,13,0.0,0.0,0.006779661016949152,0.009039548022598869,"{'activation': 'tanh', 'alpha': np.float64(0.011854658258986484), 'hidden_layer_sizes': (300, 50, 100), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.01093552946061592), 'max_iter': 167, 'n_networks': 3, 'solver': 'adam', 'voting': 'soft'}",tanh,0.011854658258986484,"(300, 50, 100)",constant,0.01093552946061592,167,3,adam,soft
4,14,0.0,0.0,0.0,0.0,"{'activation': 'relu', 'alpha': np.float64(0.01677300120905606), 'hidden_layer_sizes': (50, 100, 400), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.0025197288469481862), 'max_iter': 135, 'n_networks': 7, 'solver': 'adam', 'voting': 'soft'}",relu,0.01677300120905606,"(50, 100, 400)",constant,0.0025197288469481862,135,7,adam,soft
4,15,0.0,0.0,0.0,0.0,"{'activation': 'relu', 'alpha': np.float64(0.09766494397565269), 'hidden_layer_sizes': (50, 50, 50, 50), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.008265548357901175), 'max_iter': 202, 'n_networks': 3, 'solver': 'adam', 'voting': 'soft'}",relu,0.09766494397565269,"(50, 50, 50, 50)",constant,0.008265548357901175,202,3,adam,soft
4,16,0.0,0.0,0.0,0.0,"{'activation': 'tanh', 'alpha': np.float64(0.07122901037326437), 'hidden_layer_sizes': (25, 300, 100), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.0022493650289964143), 'max_iter': 289, 'n_networks': 5, 'solver': 'adam', 'voting': 'soft'}",tanh,0.07122901037326437,"(25, 300, 100)",adaptive,0.0022493650289964143,289,5,adam,soft
4,17,0.0,0.0,0.0,0.0,"{'activation': 'relu', 'alpha': np.float64(0.06332859535240278), 'hidden_layer_sizes': (25, 300, 100), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.007073269353138045), 'max_iter': 392, 'n_networks': 7, 'solver': 'adam', 'voting': 'soft'}",relu,0.06332859535240278,"(25, 300, 100)",constant,0.007073269353138045,392,7,adam,soft
4,18,0.008888888888888889,0.017777777777777778,0.018041866444006394,0.008878303174785957,"{'activation': 'tanh', 'alpha': np.float64(0.05278430580925703), 'hidden_layer_sizes': (100, 50), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.0037738457168017994), 'max_iter': 203, 'n_networks': 5, 'solver': 'adam', 'voting': 'soft'}",tanh,0.05278430580925703,"(100, 50)",adaptive,0.0037738457168017994,203,5,adam,soft
4,19,0.0,0.0,0.0,0.0,"{'activation': 'relu', 'alpha': np.float64(0.04676303741038796), 'hidden_layer_sizes': (100, 300, 50), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.0020902006192329474), 'max_iter': 100, 'n_networks': 3, 'solver': 'adam', 'voting': 'soft'}",relu,0.04676303741038796,"(100, 300, 50)",constant,0.0020902006192329474,100,3,adam,soft
5,0,0.0,0.0,0.0,0.0,"{'activation': 'tanh', 'alpha': np.float64(0.046267282711135845), 'hidden_layer_sizes': (200, 200, 100), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.009835765221621332), 'max_iter': 121, 'n_networks': 7, 'solver': 'adam', 'voting': 'soft'}",tanh,0.046267282711135845,"(200, 200, 100)",adaptive,0.009835765221621332,121,7,adam,soft
5,1,0.0,0.0,0.013186813186813187,0.026373626373626374,"{'activation': 'relu', 'alpha': np.float64(0.03574505231737841), 'hidden_layer_sizes': (150, 75), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.0076815100027131655), 'max_iter': 357, 'n_networks': 5, 'solver': 'adam', 'voting': 'soft'}",relu,0.03574505231737841,"(150, 75)",constant,0.0076815100027131655,357,5,adam,soft
5,2,0.008888888888888889,0.017777777777777778,0.00449438202247191,0.00898876404494382,"{'activation': 'tanh', 'alpha': np.float64(0.045634077087744425), 'hidden_layer_sizes': (300, 200, 200), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.0033562926273255967), 'max_iter': 415, 'n_networks': 5, 'solver': 'adam', 'voting': 'soft'}",tanh,0.045634077087744425,"(300, 200, 200)",constant,0.0033562926273255967,415,5,adam,soft
5,3,0.0,0.0,0.015743889037137783,0.015126349617147532,"{'activation': 'tanh', 'alpha': np.float64(0.07111271766019941), 'hidden_layer_sizes': (25,), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.008588317605688173), 'max_iter': 159, 'n_networks': 5, 'solver': 'adam', 'voting': 'soft'}",tanh,0.07111271766019941,"(25,)",constant,0.008588317605688173,159,5,adam,soft
5,4,0.0,0.0,0.0,0.0,"{'activation': 'relu', 'alpha': np.float64(0.021959400525137573), 'hidden_layer_sizes': (50,), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.00954188436544988), 'max_iter': 130, 'n_networks': 7, 'solver': 'adam', 'voting': 'soft'}",relu,0.021959400525137573,"(50,)",constant,0.00954188436544988,130,7,adam,soft
5,5,0.0,0.0,0.004519774011299435,0.00903954802259887,"{'activation': 'relu', 'alpha': np.float64(0.025546106832916894), 'hidden_layer_sizes': (100, 100, 200, 25), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.01014077648987333), 'max_iter': 169, 'n_networks': 3, 'solver': 'adam', 'voting': 'soft'}",relu,0.025546106832916894,"(100, 100, 200, 25)",constant,0.01014077648987333,169,3,adam,soft
5,6,0.0,0.0,0.0,0.0,"{'activation': 'relu', 'alpha': np.float64(0.0729334280610942), 'hidden_layer_sizes': (25, 25, 25), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.005418019983832402), 'max_iter': 161, 'n_networks': 3, 'solver': 'adam', 'voting': 'soft'}",relu,0.0729334280610942,"(25, 25, 25)",adaptive,0.005418019983832402,161,3,adam,soft
5,7,0.0,0.0,0.0,0.0,"{'activation': 'relu', 'alpha': np.float64(0.06663839461258096), 'hidden_layer_sizes': (25, 300, 100), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.007840926992595339), 'max_iter': 388, 'n_networks': 5, 'solver': 'adam', 'voting': 'soft'}",relu,0.06663839461258096,"(25, 300, 100)",adaptive,0.007840926992595339,388,5,adam,soft
5,8,0.0,0.0,0.0022727272727272726,0.004545454545454545,"{'activation': 'relu', 'alpha': np.float64(0.017988548358595046), 'hidden_layer_sizes': (50,), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.0018042021186545766), 'max_iter': 252, 'n_networks': 5, 'solver': 'adam', 'voting': 'soft'}",relu,0.017988548358595046,"(50,)",adaptive,0.0018042021186545766,252,5,adam,soft
5,9,0.0,0.0,0.0,0.0,"{'activation': 'relu', 'alpha': np.float64(0.09441736351497763), 'hidden_layer_sizes': (50, 50, 50, 50), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.007723221719583053), 'max_iter': 486, 'n_networks': 3, 'solver': 'adam', 'voting': 'soft'}",relu,0.09441736351497763,"(50, 50, 50, 50)",constant,0.007723221719583053,486,3,adam,soft
5,10,0.0,0.0,0.0,0.0,"{'activation': 'relu', 'alpha': np.float64(0.012965658586303042), 'hidden_layer_sizes': (300, 200, 200), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.0051516017988170165), 'max_iter': 431, 'n_networks': 5, 'solver': 'adam', 'voting': 'soft'}",relu,0.012965658586303042,"(300, 200, 200)",adaptive,0.0051516017988170165,431,5,adam,soft
5,11,0.0,0.0,0.0,0.0,"{'activation': 'relu', 'alpha': np.float64(0.017081777242672735), 'hidden_layer_sizes': (100, 100, 200, 25), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.006533685382254098), 'max_iter': 397, 'n_networks': 7, 'solver': 'adam', 'voting': 'soft'}",relu,0.017081777242672735,"(100, 100, 200, 25)",constant,0.006533685382254098,397,7,adam,soft
5,12,0.008695652173913044,0.017391304347826087,0.019917229662992374,0.02894991896166296,"{'activation': 'tanh', 'alpha': np.float64(0.004302779943628932), 'hidden_layer_sizes': (100, 100, 200, 25), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.004374404966732838), 'max_iter': 379, 'n_networks': 5, 'solver': 'adam', 'voting': 'soft'}",tanh,0.004302779943628932,"(100, 100, 200, 25)",adaptive,0.004374404966732838,379,5,adam,soft
5,13,0.0,0.0,0.020149812734082395,0.016452821602746557,"{'activation': 'tanh', 'alpha': np.float64(0.06512463748034993), 'hidden_layer_sizes': (300,), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.004258189069133438), 'max_iter': 224, 'n_networks': 5, 'solver': 'adam', 'voting': 'soft'}",tanh,0.06512463748034993,"(300,)",constant,0.004258189069133438,224,5,adam,soft
5,14,0.008888888888888889,0.017777777777777778,0.01111111111111111,0.02222222222222222,"{'activation': 'relu', 'alpha': np.float64(0.06766029001795465), 'hidden_layer_sizes': (50, 100, 300, 50), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.004869028072758883), 'max_iter': 446, 'n_networks': 3, 'solver': 'adam', 'voting': 'soft'}",relu,0.06766029001795465,"(50, 100, 300, 50)",adaptive,0.004869028072758883,446,3,adam,soft
5,15,0.0,0.0,0.011235955056179775,0.0142124838659253,"{'activation': 'relu', 'alpha': np.float64(0.005053365610064431), 'hidden_layer_sizes': (300, 200, 200), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.00693336670235961), 'max_iter': 189, 'n_networks': 7, 'solver': 'adam', 'voting': 'soft'}",relu,0.005053365610064431,"(300, 200, 200)",constant,0.00693336670235961,189,7,adam,soft
5,16,0.0,0.0,0.01538748137108793,0.025476179828179728,"{'activation': 'tanh', 'alpha': np.float64(0.06091577099646427), 'hidden_layer_sizes': (200, 100), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.00914881691671324), 'max_iter': 409, 'n_networks': 5, 'solver': 'adam', 'voting': 'soft'}",tanh,0.06091577099646427,"(200, 100)",adaptive,0.00914881691671324,409,5,adam,soft
5,17,0.0,0.0,0.0,0.0,"{'activation': 'relu', 'alpha': np.float64(0.08738198125530298), 'hidden_layer_sizes': (100,), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.0025732989717947067), 'max_iter': 371, 'n_networks': 7, 'solver': 'adam', 'voting': 'soft'}",relu,0.08738198125530298,"(100,)",adaptive,0.0025732989717947067,371,7,adam,soft
5,18,0.008888888888888889,0.017777777777777778,0.018041152334620246,0.008972952285987766,"{'activation': 'tanh', 'alpha': np.float64(0.035215655636957645), 'hidden_layer_sizes': (50,), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.007890194636413462), 'max_iter': 105, 'n_networks': 3, 'solver': 'adam', 'voting': 'soft'}",tanh,0.035215655636957645,"(50,)",constant,0.007890194636413462,105,3,adam,soft
5,19,0.0,0.0,0.0,0.0,"{'activation': 'tanh', 'alpha': np.float64(0.023368420233457123), 'hidden_layer_sizes': (25, 300, 100), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.010844518104848648), 'max_iter': 166, 'n_networks': 7, 'solver': 'adam', 'voting': 'soft'}",tanh,0.023368420233457123,"(25, 300, 100)",adaptive,0.010844518104848648,166,7,adam,soft
6,0,0.0,0.0,0.015534465534465535,0.020350063530699534,"{'activation': 'tanh', 'alpha': np.float64(0.04157965008817879), 'hidden_layer_sizes': (300, 200, 200), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.002064021677576437), 'max_iter': 117, 'n_networks': 7, 'solver': 'adam', 'voting': 'soft'}",tanh,0.04157965008817879,"(300, 200, 200)",constant,0.002064021677576437,117,7,adam,soft
6,1,0.0,0.0,0.0,0.0,"{'activation': 'relu', 'alpha': np.float64(0.09833079941776314), 'hidden_layer_sizes': (50, 50, 50, 50), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.007948754276946142), 'max_iter': 499, 'n_networks': 7, 'solver': 'adam', 'voting': 'soft'}",relu,0.09833079941776314,"(50, 50, 50, 50)",constant,0.007948754276946142,499,7,adam,soft
6,2,0.0,0.0,0.008939393939393938,0.012966722966869496,"{'activation': 'relu', 'alpha': np.float64(0.03473458198110605), 'hidden_layer_sizes': (400,), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.006212278166953524), 'max_iter': 141, 'n_networks': 5, 'solver': 'adam', 'voting': 'soft'}",relu,0.03473458198110605,"(400,)",adaptive,0.006212278166953524,141,5,adam,soft
6,3,0.0,0.0,0.013383838383838383,0.021540270820339515,"{'activation': 'relu', 'alpha': np.float64(0.030639355497469555), 'hidden_layer_sizes': (400,), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.0019391726075360873), 'max_iter': 452, 'n_networks': 3, 'solver': 'adam', 'voting': 'soft'}",relu,0.030639355497469555,"(400,)",adaptive,0.0019391726075360873,452,3,adam,soft
6,4,0.0,0.0,0.0,0.0,"{'activation': 'relu', 'alpha': np.float64(0.07527631901199443), 'hidden_layer_sizes': (300, 50, 100), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.009667147108123025), 'max_iter': 302, 'n_networks': 5, 'solver': 'adam', 'voting': 'soft'}",relu,0.07527631901199443,"(300, 50, 100)",constant,0.009667147108123025,302,5,adam,soft
6,5,0.008888888888888889,0.017777777777777778,0.013259668508287293,0.026519337016574586,"{'activation': 'relu', 'alpha': np.float64(0.008667065041448008), 'hidden_layer_sizes': (100, 300, 50), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.002380311743978572), 'max_iter': 110, 'n_networks': 5, 'solver': 'adam', 'voting': 'soft'}",relu,0.008667065041448008,"(100, 300, 50)",adaptive,0.002380311743978572,110,5,adam,soft
6,6,0.0,0.0,0.0022727272727272726,0.004545454545454545,"{'activation': 'tanh', 'alpha': np.float64(0.03939978321569523), 'hidden_layer_sizes': (25, 25, 25), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.0022241317646452957), 'max_iter': 163, 'n_networks': 7, 'solver': 'adam', 'voting': 'soft'}",tanh,0.03939978321569523,"(25, 25, 25)",adaptive,0.0022241317646452957,163,7,adam,soft
6,7,0.0,0.0,0.017915317717260203,0.011348733733000967,"{'activation': 'tanh', 'alpha': np.float64(0.022915324419031515), 'hidden_layer_sizes': (100,), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.004703163714375605), 'max_iter': 108, 'n_networks': 3, 'solver': 'adam', 'voting': 'soft'}",tanh,0.022915324419031515,"(100,)",constant,0.004703163714375605,108,3,adam,soft
6,8,0.008888888888888889,0.017777777777777778,0.024618668005774908,0.020497354269912053,"{'activation': 'tanh', 'alpha': np.float64(0.03326506535101628), 'hidden_layer_sizes': (25, 300, 100), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.00254102929216821), 'max_iter': 439, 'n_networks': 3, 'solver': 'adam', 'voting': 'soft'}",tanh,0.03326506535101628,"(25, 300, 100)",adaptive,0.00254102929216821,439,3,adam,soft
6,9,0.008888888888888889,0.017777777777777778,0.0022727272727272726,0.004545454545454545,"{'activation': 'tanh', 'alpha': np.float64(0.018021335725825195), 'hidden_layer_sizes': (50, 100, 300, 50), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.007683897818009158), 'max_iter': 324, 'n_networks': 7, 'solver': 'adam', 'voting': 'soft'}",tanh,0.018021335725825195,"(50, 100, 300, 50)",adaptive,0.007683897818009158,324,7,adam,soft
6,10,0.008888888888888889,0.017777777777777778,0.01131256384065373,0.007106517221093779,"{'activation': 'tanh', 'alpha': np.float64(0.0028327237988530984), 'hidden_layer_sizes': (25,), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.00670793339331901), 'max_iter': 310, 'n_networks': 3, 'solver': 'adam', 'voting': 'soft'}",tanh,0.0028327237988530984,"(25,)",adaptive,0.00670793339331901,310,3,adam,soft
6,11,0.0,0.0,0.020087748998363523,0.02154773363290755,"{'activation': 'tanh', 'alpha': np.float64(0.06814611566943801), 'hidden_layer_sizes': (300, 200, 200), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.001781373682973886), 'max_iter': 250, 'n_networks': 7, 'solver': 'adam', 'voting': 'soft'}",tanh,0.06814611566943801,"(300, 200, 200)",adaptive,0.001781373682973886,250,7,adam,soft
6,12,0.008888888888888889,0.017777777777777778,0.031578947368421054,0.06315789473684212,"{'activation': 'relu', 'alpha': np.float64(0.007448773761241257), 'hidden_layer_sizes': (50, 100, 300, 50), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.004700319605447367), 'max_iter': 337, 'n_networks': 3, 'solver': 'adam', 'voting': 'soft'}",relu,0.007448773761241257,"(50, 100, 300, 50)",constant,0.004700319605447367,337,3,adam,soft
