search_idx,iteration,mean_test_score,std_test_score,mean_train_score,std_train_score,params,dt_max_depth,dt_min_samples_leaf,dt_min_samples_split,meta_C,meta_max_iter,mlp_activation,mlp_alpha,mlp_hidden_layers,mlp_learning_rate_init,mlp_max_iter,xgb_colsample_bytree,xgb_gamma,xgb_learning_rate,xgb_max_depth,xgb_min_child_weight,xgb_n_estimators,xgb_reg_alpha,xgb_reg_lambda,xgb_subsample
5,0,0.42639953053439983,0.10390334676457785,0.6804451400506459,0.06352422938869784,"{'dt_max_depth': 9, 'dt_min_samples_leaf': 19, 'dt_min_samples_split': 36, 'meta_C': np.float64(5.547685952489896), 'meta_max_iter': 1056, 'mlp_activation': 'tanh', 'mlp_alpha': np.float64(0.14990842750410407), 'mlp_hidden_layers': (25, 25, 25), 'mlp_learning_rate_init': np.float64(0.05787343264492784), 'mlp_max_iter': 160, 'xgb_colsample_bytree': np.float64(0.3720261949671928), 'xgb_gamma': np.float64(0.39508379438797336), 'xgb_learning_rate': np.float64(0.6603828006202956), 'xgb_max_depth': 1, 'xgb_min_child_weight': 6, 'xgb_n_estimators': 109, 'xgb_reg_alpha': np.float64(0.8416666544538334), 'xgb_reg_lambda': np.float64(0.6443195894940178), 'xgb_subsample': np.float64(0.44334861936449643)}",9,19,36,5.547685952489896,1056,tanh,0.14990842750410407,"(25, 25, 25)",0.05787343264492784,160,0.3720261949671928,0.39508379438797336,0.6603828006202956,1,6,109,0.8416666544538334,0.6443195894940178,0.44334861936449643
5,1,0.5595713855224298,0.032442137906764604,0.5826903830452965,0.010507290377804662,"{'dt_max_depth': 8, 'dt_min_samples_leaf': 81, 'dt_min_samples_split': 50, 'meta_C': np.float64(23.25701413136293), 'meta_max_iter': 2695, 'mlp_activation': 'relu', 'mlp_alpha': np.float64(0.1254779444001335), 'mlp_hidden_layers': (150, 50), 'mlp_learning_rate_init': np.float64(0.052921252690659365), 'mlp_max_iter': 195, 'xgb_colsample_bytree': np.float64(0.5852862060609507), 'xgb_gamma': np.float64(0.31218968903466043), 'xgb_learning_rate': np.float64(0.9701854752495048), 'xgb_max_depth': 2, 'xgb_min_child_weight': 14, 'xgb_n_estimators': 97, 'xgb_reg_alpha': np.float64(0.6169406353349365), 'xgb_reg_lambda': np.float64(0.5744013626900042), 'xgb_subsample': np.float64(0.4483980939351683)}",8,81,50,23.25701413136293,2695,relu,0.1254779444001335,"(150, 50)",0.052921252690659365,195,0.5852862060609507,0.31218968903466043,0.9701854752495048,2,14,97,0.6169406353349365,0.5744013626900042,0.4483980939351683
5,2,0.5429727532547091,0.06455712572725407,0.5991291837112392,0.016536385776940676,"{'dt_max_depth': 2, 'dt_min_samples_leaf': 63, 'dt_min_samples_split': 69, 'meta_C': np.float64(50.77918005803877), 'meta_max_iter': 1114, 'mlp_activation': 'tanh', 'mlp_alpha': np.float64(0.14112136459750568), 'mlp_hidden_layers': (100, 150), 'mlp_learning_rate_init': np.float64(0.10190516426205012), 'mlp_max_iter': 74, 'xgb_colsample_bytree': np.float64(0.40370713629560584), 'xgb_gamma': np.float64(0.24784187146090328), 'xgb_learning_rate': np.float64(0.1804551892649984), 'xgb_max_depth': 1, 'xgb_min_child_weight': 6, 'xgb_n_estimators': 91, 'xgb_reg_alpha': np.float64(0.7098439412297397), 'xgb_reg_lambda': np.float64(0.9677372465312231), 'xgb_subsample': np.float64(0.32982204573029217)}",2,63,69,50.77918005803877,1114,tanh,0.14112136459750568,"(100, 150)",0.10190516426205012,74,0.40370713629560584,0.24784187146090328,0.1804551892649984,1,6,91,0.7098439412297397,0.9677372465312231,0.32982204573029217
5,3,0.5272195115312115,0.0497580951960677,0.6133413897856486,0.03638613929509187,"{'dt_max_depth': 4, 'dt_min_samples_leaf': 69, 'dt_min_samples_split': 41, 'meta_C': np.float64(10.401838627389754), 'meta_max_iter': 2472, 'mlp_activation': 'relu', 'mlp_alpha': np.float64(0.11008119440991972), 'mlp_hidden_layers': (150,), 'mlp_learning_rate_init': np.float64(0.09836262391372817), 'mlp_max_iter': 102, 'xgb_colsample_bytree': np.float64(0.5220972044985484), 'xgb_gamma': np.float64(0.138131282661145), 'xgb_learning_rate': np.float64(0.5805109321997789), 'xgb_max_depth': 1, 'xgb_min_child_weight': 5, 'xgb_n_estimators': 75, 'xgb_reg_alpha': np.float64(0.8357187515531179), 'xgb_reg_lambda': np.float64(0.9052325853531653), 'xgb_subsample': np.float64(0.44329487669889334)}",4,69,41,10.401838627389754,2472,relu,0.11008119440991972,"(150,)",0.09836262391372817,102,0.5220972044985484,0.138131282661145,0.5805109321997789,1,5,75,0.8357187515531179,0.9052325853531653,0.44329487669889334
5,4,0.4989161926176594,0.034659486911321785,0.6197203905229827,0.032515663129097545,"{'dt_max_depth': 3, 'dt_min_samples_leaf': 55, 'dt_min_samples_split': 32, 'meta_C': np.float64(14.363368863137506), 'meta_max_iter': 2795, 'mlp_activation': 'tanh', 'mlp_alpha': np.float64(0.1596324181369861), 'mlp_hidden_layers': (25, 50, 25), 'mlp_learning_rate_init': np.float64(0.07129136453430436), 'mlp_max_iter': 170, 'xgb_colsample_bytree': np.float64(0.3963917495534215), 'xgb_gamma': np.float64(0.20099941157702728), 'xgb_learning_rate': np.float64(0.9968672120142269), 'xgb_max_depth': 3, 'xgb_min_child_weight': 15, 'xgb_n_estimators': 35, 'xgb_reg_alpha': np.float64(0.5446809782235937), 'xgb_reg_lambda': np.float64(0.7431487730511304), 'xgb_subsample': np.float64(0.5238064158266688)}",3,55,32,14.363368863137506,2795,tanh,0.1596324181369861,"(25, 50, 25)",0.07129136453430436,170,0.3963917495534215,0.20099941157702728,0.9968672120142269,3,15,35,0.5446809782235937,0.7431487730511304,0.5238064158266688
5,5,0.5518035685440864,0.045610955230828434,0.621566047507528,0.03952929368587154,"{'dt_max_depth': 9, 'dt_min_samples_leaf': 66, 'dt_min_samples_split': 27, 'meta_C': np.float64(54.703439313825804), 'meta_max_iter': 1107, 'mlp_activation': 'relu', 'mlp_alpha': np.float64(0.14897092217315897), 'mlp_hidden_layers': (25, 25, 25), 'mlp_learning_rate_init': np.float64(0.10538320055546223), 'mlp_max_iter': 189, 'xgb_colsample_bytree': np.float64(0.3906847541488816), 'xgb_gamma': np.float64(0.3218252632868315), 'xgb_learning_rate': np.float64(1.0563403779817397), 'xgb_max_depth': 2, 'xgb_min_child_weight': 6, 'xgb_n_estimators': 39, 'xgb_reg_alpha': np.float64(0.8757200918716255), 'xgb_reg_lambda': np.float64(0.576104252570695), 'xgb_subsample': np.float64(0.5214560364324905)}",9,66,27,54.703439313825804,1107,relu,0.14897092217315897,"(25, 25, 25)",0.10538320055546223,189,0.3906847541488816,0.3218252632868315,1.0563403779817397,2,6,39,0.8757200918716255,0.576104252570695,0.5214560364324905
5,6,0.5140182441323261,0.043155227052518966,0.6044440507308635,0.014003540357387427,"{'dt_max_depth': 1, 'dt_min_samples_leaf': 46, 'dt_min_samples_split': 55, 'meta_C': np.float64(5.119337035104233), 'meta_max_iter': 2395, 'mlp_activation': 'tanh', 'mlp_alpha': np.float64(0.11522645820693063), 'mlp_hidden_layers': (100, 25), 'mlp_learning_rate_init': np.float64(0.04224262784100157), 'mlp_max_iter': 146, 'xgb_colsample_bytree': np.float64(0.48523830297691484), 'xgb_gamma': np.float64(0.31959122314586913), 'xgb_learning_rate': np.float64(1.0260032088745668), 'xgb_max_depth': 3, 'xgb_min_child_weight': 7, 'xgb_n_estimators': 91, 'xgb_reg_alpha': np.float64(0.6996835978017917), 'xgb_reg_lambda': np.float64(0.8787544313269422), 'xgb_subsample': np.float64(0.3017190560533814)}",1,46,55,5.119337035104233,2395,tanh,0.11522645820693063,"(100, 25)",0.04224262784100157,146,0.48523830297691484,0.31959122314586913,1.0260032088745668,3,7,91,0.6996835978017917,0.8787544313269422,0.3017190560533814
5,7,0.4682712139839943,0.04670162193266161,0.5807914165970433,0.018295027944746262,"{'dt_max_depth': 4, 'dt_min_samples_leaf': 26, 'dt_min_samples_split': 46, 'meta_C': np.float64(11.369538940395092), 'meta_max_iter': 2020, 'mlp_activation': 'relu', 'mlp_alpha': np.float64(0.18656494224549236), 'mlp_hidden_layers': (50, 25, 25), 'mlp_learning_rate_init': np.float64(0.04781549551504851), 'mlp_max_iter': 156, 'xgb_colsample_bytree': np.float64(0.48877872401701217), 'xgb_gamma': np.float64(0.15379433317726837), 'xgb_learning_rate': np.float64(1.0190470539650311), 'xgb_max_depth': 3, 'xgb_min_child_weight': 13, 'xgb_n_estimators': 43, 'xgb_reg_alpha': np.float64(0.7428153450165389), 'xgb_reg_lambda': np.float64(0.9322172714362085), 'xgb_subsample': np.float64(0.5016190021291643)}",4,26,46,11.369538940395092,2020,relu,0.18656494224549236,"(50, 25, 25)",0.04781549551504851,156,0.48877872401701217,0.15379433317726837,1.0190470539650311,3,13,43,0.7428153450165389,0.9322172714362085,0.5016190021291643
5,8,0.5128083086869799,0.050740497476869095,0.6285743728613921,0.03086477334963289,"{'dt_max_depth': 1, 'dt_min_samples_leaf': 64, 'dt_min_samples_split': 56, 'meta_C': np.float64(13.493695606147083), 'meta_max_iter': 2959, 'mlp_activation': 'relu', 'mlp_alpha': np.float64(0.058248782958375864), 'mlp_hidden_layers': (25, 25, 50), 'mlp_learning_rate_init': np.float64(0.0229252285980462), 'mlp_max_iter': 75, 'xgb_colsample_bytree': np.float64(0.5970640154567264), 'xgb_gamma': np.float64(0.31729866202472623), 'xgb_learning_rate': np.float64(0.4178427250986304), 'xgb_max_depth': 3, 'xgb_min_child_weight': 5, 'xgb_n_estimators': 67, 'xgb_reg_alpha': np.float64(0.8694683838909809), 'xgb_reg_lambda': np.float64(0.7623083179199612), 'xgb_subsample': np.float64(0.3821692223980439)}",1,64,56,13.493695606147083,2959,relu,0.058248782958375864,"(25, 25, 50)",0.0229252285980462,75,0.5970640154567264,0.31729866202472623,0.4178427250986304,3,5,67,0.8694683838909809,0.7623083179199612,0.3821692223980439
5,9,0.5208804589626508,0.05340972522530054,0.6234058013127106,0.031607559776031545,"{'dt_max_depth': 8, 'dt_min_samples_leaf': 69, 'dt_min_samples_split': 71, 'meta_C': np.float64(40.83321066569288), 'meta_max_iter': 2836, 'mlp_activation': 'tanh', 'mlp_alpha': np.float64(0.08733062322356139), 'mlp_hidden_layers': (200,), 'mlp_learning_rate_init': np.float64(0.05316153306510617), 'mlp_max_iter': 164, 'xgb_colsample_bytree': np.float64(0.4392352483947215), 'xgb_gamma': np.float64(0.3333634744683021), 'xgb_learning_rate': np.float64(1.0494149524590948), 'xgb_max_depth': 2, 'xgb_min_child_weight': 13, 'xgb_n_estimators': 32, 'xgb_reg_alpha': np.float64(0.7455713172496153), 'xgb_reg_lambda': np.float64(0.720276171345897), 'xgb_subsample': np.float64(0.3096541288460213)}",8,69,71,40.83321066569288,2836,tanh,0.08733062322356139,"(200,)",0.05316153306510617,164,0.4392352483947215,0.3333634744683021,1.0494149524590948,2,13,32,0.7455713172496153,0.720276171345897,0.3096541288460213
6,0,0.4769436788452069,0.03620276070849277,0.6091215475817291,0.03981024391287928,"{'dt_max_depth': 7, 'dt_min_samples_leaf': 25, 'dt_min_samples_split': 44, 'meta_C': np.float64(33.633729750212005), 'meta_max_iter': 1858, 'mlp_activation': 'tanh', 'mlp_alpha': np.float64(0.15431230607548457), 'mlp_hidden_layers': (25, 50, 25), 'mlp_learning_rate_init': np.float64(0.10091297471933897), 'mlp_max_iter': 138, 'xgb_colsample_bytree': np.float64(0.3579681873627986), 'xgb_gamma': np.float64(0.3735443138600758), 'xgb_learning_rate': np.float64(0.5883250097302434), 'xgb_max_depth': 3, 'xgb_min_child_weight': 16, 'xgb_n_estimators': 82, 'xgb_reg_alpha': np.float64(0.972728279493098), 'xgb_reg_lambda': np.float64(0.7377764529564007), 'xgb_subsample': np.float64(0.5542208333412941)}",7,25,44,33.633729750212005,1858,tanh,0.15431230607548457,"(25, 50, 25)",0.10091297471933897,138,0.3579681873627986,0.3735443138600758,0.5883250097302434,3,16,82,0.972728279493098,0.7377764529564007,0.5542208333412941
6,1,0.4360352291386774,0.08211776365165323,0.6163966401898893,0.027394453117569727,"{'dt_max_depth': 4, 'dt_min_samples_leaf': 24, 'dt_min_samples_split': 69, 'meta_C': np.float64(10.380913020420586), 'meta_max_iter': 2136, 'mlp_activation': 'relu', 'mlp_alpha': np.float64(0.0820177844096737), 'mlp_hidden_layers': (50, 25, 25), 'mlp_learning_rate_init': np.float64(0.05333278912519755), 'mlp_max_iter': 122, 'xgb_colsample_bytree': np.float64(0.4308128750630438), 'xgb_gamma': np.float64(0.23274320477385013), 'xgb_learning_rate': np.float64(1.005405795590438), 'xgb_max_depth': 1, 'xgb_min_child_weight': 11, 'xgb_n_estimators': 102, 'xgb_reg_alpha': np.float64(0.6094214555001392), 'xgb_reg_lambda': np.float64(0.8715160249699432), 'xgb_subsample': np.float64(0.40226646370802405)}",4,24,69,10.380913020420586,2136,relu,0.0820177844096737,"(50, 25, 25)",0.05333278912519755,122,0.4308128750630438,0.23274320477385013,1.005405795590438,1,11,102,0.6094214555001392,0.8715160249699432,0.40226646370802405
6,2,0.3896105870020964,0.04095682990471423,0.5597000251655438,0.06652822562955978,"{'dt_max_depth': 5, 'dt_min_samples_leaf': 18, 'dt_min_samples_split': 54, 'meta_C': np.float64(39.017194683825466), 'meta_max_iter': 2007, 'mlp_activation': 'relu', 'mlp_alpha': np.float64(0.08505511571808491), 'mlp_hidden_layers': (100, 50), 'mlp_learning_rate_init': np.float64(0.07370598380285429), 'mlp_max_iter': 59, 'xgb_colsample_bytree': np.float64(0.5703409201315208), 'xgb_gamma': np.float64(0.1584942248643147), 'xgb_learning_rate': np.float64(0.13661775076957797), 'xgb_max_depth': 1, 'xgb_min_child_weight': 17, 'xgb_n_estimators': 50, 'xgb_reg_alpha': np.float64(0.6296594183110941), 'xgb_reg_lambda': np.float64(0.5909434675253611), 'xgb_subsample': np.float64(0.3440700914409244)}",5,18,54,39.017194683825466,2007,relu,0.08505511571808491,"(100, 50)",0.07370598380285429,59,0.5703409201315208,0.1584942248643147,0.13661775076957797,1,17,50,0.6296594183110941,0.5909434675253611,0.3440700914409244
6,3,0.5501587301587302,0.03497254439090897,0.588814649289466,0.009459909697202822,"{'dt_max_depth': 1, 'dt_min_samples_leaf': 66, 'dt_min_samples_split': 25, 'meta_C': np.float64(18.860714853750377), 'meta_max_iter': 2067, 'mlp_activation': 'relu', 'mlp_alpha': np.float64(0.1115874693630571), 'mlp_hidden_layers': (25, 50, 25), 'mlp_learning_rate_init': np.float64(0.06975726553973877), 'mlp_max_iter': 187, 'xgb_colsample_bytree': np.float64(0.3484426287234555), 'xgb_gamma': np.float64(0.28161903549744743), 'xgb_learning_rate': np.float64(0.39224796619439517), 'xgb_max_depth': 3, 'xgb_min_child_weight': 11, 'xgb_n_estimators': 112, 'xgb_reg_alpha': np.float64(0.7536235820888451), 'xgb_reg_lambda': np.float64(0.84160659821813), 'xgb_subsample': np.float64(0.4621224474484994)}",1,66,25,18.860714853750377,2067,relu,0.1115874693630571,"(25, 50, 25)",0.06975726553973877,187,0.3484426287234555,0.28161903549744743,0.39224796619439517,3,11,112,0.7536235820888451,0.84160659821813,0.4621224474484994
6,4,0.4786279257465698,0.05318080148851393,0.6196325951199904,0.035015239606282396,"{'dt_max_depth': 6, 'dt_min_samples_leaf': 37, 'dt_min_samples_split': 68, 'meta_C': np.float64(38.74621597814921), 'meta_max_iter': 1699, 'mlp_activation': 'relu', 'mlp_alpha': np.float64(0.10065295683509844), 'mlp_hidden_layers': (50, 200), 'mlp_learning_rate_init': np.float64(0.04904440810578387), 'mlp_max_iter': 133, 'xgb_colsample_bytree': np.float64(0.3936133372466735), 'xgb_gamma': np.float64(0.13774396483325116), 'xgb_learning_rate': np.float64(0.5943712043747454), 'xgb_max_depth': 1, 'xgb_min_child_weight': 6, 'xgb_n_estimators': 101, 'xgb_reg_alpha': np.float64(0.9776260751879475), 'xgb_reg_lambda': np.float64(0.5777930850849775), 'xgb_subsample': np.float64(0.38526400398850097)}",6,37,68,38.74621597814921,1699,relu,0.10065295683509844,"(50, 200)",0.04904440810578387,133,0.3936133372466735,0.13774396483325116,0.5943712043747454,1,6,101,0.9776260751879475,0.5777930850849775,0.38526400398850097
6,5,0.49547707179501455,0.04166337971893939,0.6232142256780457,0.027360189762600063,"{'dt_max_depth': 6, 'dt_min_samples_leaf': 45, 'dt_min_samples_split': 73, 'meta_C': np.float64(47.4285335867645), 'meta_max_iter': 2862, 'mlp_activation': 'relu', 'mlp_alpha': np.float64(0.0845643847016745), 'mlp_hidden_layers': (50, 25, 25), 'mlp_learning_rate_init': np.float64(0.08321294783866648), 'mlp_max_iter': 94, 'xgb_colsample_bytree': np.float64(0.49786978025809103), 'xgb_gamma': np.float64(0.3852843098377159), 'xgb_learning_rate': np.float64(0.4287596965784357), 'xgb_max_depth': 3, 'xgb_min_child_weight': 13, 'xgb_n_estimators': 44, 'xgb_reg_alpha': np.float64(0.5176608041157682), 'xgb_reg_lambda': np.float64(0.8759837470936371), 'xgb_subsample': np.float64(0.5868405428670513)}",6,45,73,47.4285335867645,2862,relu,0.0845643847016745,"(50, 25, 25)",0.08321294783866648,94,0.49786978025809103,0.3852843098377159,0.4287596965784357,3,13,44,0.5176608041157682,0.8759837470936371,0.5868405428670513
6,6,0.5304470308910625,0.05373490805168075,0.6028868263992975,0.016954681858910078,"{'dt_max_depth': 4, 'dt_min_samples_leaf': 57, 'dt_min_samples_split': 12, 'meta_C': np.float64(9.48746313421713), 'meta_max_iter': 1813, 'mlp_activation': 'relu', 'mlp_alpha': np.float64(0.09513319334597922), 'mlp_hidden_layers': (50, 25), 'mlp_learning_rate_init': np.float64(0.03644909175503184), 'mlp_max_iter': 105, 'xgb_colsample_bytree': np.float64(0.4889250734762305), 'xgb_gamma': np.float64(0.22218043611432142), 'xgb_learning_rate': np.float64(0.7540649397584549), 'xgb_max_depth': 2, 'xgb_min_child_weight': 9, 'xgb_n_estimators': 92, 'xgb_reg_alpha': np.float64(0.8595537458082795), 'xgb_reg_lambda': np.float64(0.7105340600350047), 'xgb_subsample': np.float64(0.3682398653933353)}",4,57,12,9.48746313421713,1813,relu,0.09513319334597922,"(50, 25)",0.03644909175503184,105,0.4889250734762305,0.22218043611432142,0.7540649397584549,2,9,92,0.8595537458082795,0.7105340600350047,0.3682398653933353
6,7,0.5263866070037178,0.056938598632733865,0.6117989676109084,0.016688932861233862,"{'dt_max_depth': 3, 'dt_min_samples_leaf': 43, 'dt_min_samples_split': 49, 'meta_C': np.float64(33.40284037709269), 'meta_max_iter': 2556, 'mlp_activation': 'tanh', 'mlp_alpha': np.float64(0.14988758077873807), 'mlp_hidden_layers': (50, 25, 25), 'mlp_learning_rate_init': np.float64(0.06366620495408921), 'mlp_max_iter': 112, 'xgb_colsample_bytree': np.float64(0.5534374151989618), 'xgb_gamma': np.float64(0.19240479935539923), 'xgb_learning_rate': np.float64(0.5159587009317775), 'xgb_max_depth': 1, 'xgb_min_child_weight': 7, 'xgb_n_estimators': 93, 'xgb_reg_alpha': np.float64(0.7650499044032514), 'xgb_reg_lambda': np.float64(0.8865739089012921), 'xgb_subsample': np.float64(0.32010797776959654)}",3,43,49,33.40284037709269,2556,tanh,0.14988758077873807,"(50, 25, 25)",0.06366620495408921,112,0.5534374151989618,0.19240479935539923,0.5159587009317775,1,7,93,0.7650499044032514,0.8865739089012921,0.32010797776959654
6,8,0.4678264832593622,0.042547034622127104,0.6209661931969493,0.018676051193982347,"{'dt_max_depth': 3, 'dt_min_samples_leaf': 37, 'dt_min_samples_split': 67, 'meta_C': np.float64(35.28567028816097), 'meta_max_iter': 1666, 'mlp_activation': 'relu', 'mlp_alpha': np.float64(0.12736629009536424), 'mlp_hidden_layers': (50, 50), 'mlp_learning_rate_init': np.float64(0.01924784692377565), 'mlp_max_iter': 180, 'xgb_colsample_bytree': np.float64(0.41121933633724633), 'xgb_gamma': np.float64(0.12874364064391977), 'xgb_learning_rate': np.float64(0.45958180660138603), 'xgb_max_depth': 1, 'xgb_min_child_weight': 14, 'xgb_n_estimators': 113, 'xgb_reg_alpha': np.float64(0.9277947700467162), 'xgb_reg_lambda': np.float64(0.8573420682634822), 'xgb_subsample': np.float64(0.48214981634909004)}",3,37,67,35.28567028816097,1666,relu,0.12736629009536424,"(50, 50)",0.01924784692377565,180,0.41121933633724633,0.12874364064391977,0.45958180660138603,1,14,113,0.9277947700467162,0.8573420682634822,0.48214981634909004
6,9,0.5375247710082055,0.04379286258154835,0.588135158503416,0.009710486570669093,"{'dt_max_depth': 6, 'dt_min_samples_leaf': 68, 'dt_min_samples_split': 20, 'meta_C': np.float64(27.67781439930904), 'meta_max_iter': 2441, 'mlp_activation': 'relu', 'mlp_alpha': np.float64(0.10724533221415154), 'mlp_hidden_layers': (50,), 'mlp_learning_rate_init': np.float64(0.10545745908016825), 'mlp_max_iter': 77, 'xgb_colsample_bytree': np.float64(0.49911840381496686), 'xgb_gamma': np.float64(0.32221865238537495), 'xgb_learning_rate': np.float64(0.492459604069304), 'xgb_max_depth': 2, 'xgb_min_child_weight': 10, 'xgb_n_estimators': 37, 'xgb_reg_alpha': np.float64(0.8670011202728721), 'xgb_reg_lambda': np.float64(0.5125402497269047), 'xgb_subsample': np.float64(0.3620289235555419)}",6,68,20,27.67781439930904,2441,relu,0.10724533221415154,"(50,)",0.10545745908016825,77,0.49911840381496686,0.32221865238537495,0.492459604069304,2,10,37,0.8670011202728721,0.5125402497269047,0.3620289235555419
7,0,0.5433482661015774,0.05897673868221998,0.5937126118180605,0.010830863235049063,"{'dt_max_depth': 1, 'dt_min_samples_leaf': 41, 'dt_min_samples_split': 32, 'meta_C': np.float64(14.941945446390477), 'meta_max_iter': 1881, 'mlp_activation': 'relu', 'mlp_alpha': np.float64(0.1632734047630004), 'mlp_hidden_layers': (25, 200), 'mlp_learning_rate_init': np.float64(0.06998068855467418), 'mlp_max_iter': 88, 'xgb_colsample_bytree': np.float64(0.350995880023844), 'xgb_gamma': np.float64(0.3264700214592787), 'xgb_learning_rate': np.float64(0.6252214011669082), 'xgb_max_depth': 1, 'xgb_min_child_weight': 9, 'xgb_n_estimators': 74, 'xgb_reg_alpha': np.float64(0.9393974445477764), 'xgb_reg_lambda': np.float64(0.8664698577369188), 'xgb_subsample': np.float64(0.41695042915191893)}",1,41,32,14.941945446390477,1881,relu,0.1632734047630004,"(25, 200)",0.06998068855467418,88,0.350995880023844,0.3264700214592787,0.6252214011669082,1,9,74,0.9393974445477764,0.8664698577369188,0.41695042915191893
7,1,0.5312515572026013,0.0679070529842505,0.5890252449804179,0.01480855633966532,"{'dt_max_depth': 1, 'dt_min_samples_leaf': 59, 'dt_min_samples_split': 46, 'meta_C': np.float64(17.2377222156142), 'meta_max_iter': 2849, 'mlp_activation': 'relu', 'mlp_alpha': np.float64(0.14499053662946365), 'mlp_hidden_layers': (100,), 'mlp_learning_rate_init': np.float64(0.09884654097404112), 'mlp_max_iter': 174, 'xgb_colsample_bytree': np.float64(0.46347071966597886), 'xgb_gamma': np.float64(0.10184048010769181), 'xgb_learning_rate': np.float64(0.16684102740322374), 'xgb_max_depth': 3, 'xgb_min_child_weight': 15, 'xgb_n_estimators': 43, 'xgb_reg_alpha': np.float64(0.8895264610083415), 'xgb_reg_lambda': np.float64(0.519596668379348), 'xgb_subsample': np.float64(0.3202799549740616)}",1,59,46,17.2377222156142,2849,relu,0.14499053662946365,"(100,)",0.09884654097404112,174,0.46347071966597886,0.10184048010769181,0.16684102740322374,3,15,43,0.8895264610083415,0.519596668379348,0.3202799549740616
7,2,0.5513573773084215,0.035332243908863005,0.5812096347132624,0.0044980291902113265,"{'dt_max_depth': 1, 'dt_min_samples_leaf': 34, 'dt_min_samples_split': 23, 'meta_C': np.float64(11.928607654712604), 'meta_max_iter': 1986, 'mlp_activation': 'relu', 'mlp_alpha': np.float64(0.08160134091316426), 'mlp_hidden_layers': (25, 200), 'mlp_learning_rate_init': np.float64(0.10462008724126048), 'mlp_max_iter': 136, 'xgb_colsample_bytree': np.float64(0.31709321175828004), 'xgb_gamma': np.float64(0.10515139522223765), 'xgb_learning_rate': np.float64(1.0298057849545375), 'xgb_max_depth': 2, 'xgb_min_child_weight': 16, 'xgb_n_estimators': 69, 'xgb_reg_alpha': np.float64(0.9003797212686034), 'xgb_reg_lambda': np.float64(0.8486789052976362), 'xgb_subsample': np.float64(0.37011458107390716)}",1,34,23,11.928607654712604,1986,relu,0.08160134091316426,"(25, 200)",0.10462008724126048,136,0.31709321175828004,0.10515139522223765,1.0298057849545375,2,16,69,0.9003797212686034,0.8486789052976362,0.37011458107390716
7,3,0.484564576407832,0.07699395119648633,0.6182349782140505,0.034429622773835974,"{'dt_max_depth': 5, 'dt_min_samples_leaf': 55, 'dt_min_samples_split': 26, 'meta_C': np.float64(53.163973066052456), 'meta_max_iter': 2051, 'mlp_activation': 'tanh', 'mlp_alpha': np.float64(0.07892206759049863), 'mlp_hidden_layers': (100, 50), 'mlp_learning_rate_init': np.float64(0.07915120481432657), 'mlp_max_iter': 151, 'xgb_colsample_bytree': np.float64(0.49855623938286875), 'xgb_gamma': np.float64(0.26381619396479905), 'xgb_learning_rate': np.float64(1.040719058633131), 'xgb_max_depth': 1, 'xgb_min_child_weight': 12, 'xgb_n_estimators': 109, 'xgb_reg_alpha': np.float64(0.6732621212593625), 'xgb_reg_lambda': np.float64(0.9920309389381129), 'xgb_subsample': np.float64(0.3351378209075805)}",5,55,26,53.163973066052456,2051,tanh,0.07892206759049863,"(100, 50)",0.07915120481432657,151,0.49855623938286875,0.26381619396479905,1.040719058633131,1,12,109,0.6732621212593625,0.9920309389381129,0.3351378209075805
7,4,0.4707005261555855,0.06449585397754698,0.5932209127487407,0.04356418785578908,"{'dt_max_depth': 5, 'dt_min_samples_leaf': 39, 'dt_min_samples_split': 48, 'meta_C': np.float64(8.15263804713133), 'meta_max_iter': 2819, 'mlp_activation': 'relu', 'mlp_alpha': np.float64(0.09223208637685781), 'mlp_hidden_layers': (100,), 'mlp_learning_rate_init': np.float64(0.07958496401285628), 'mlp_max_iter': 96, 'xgb_colsample_bytree': np.float64(0.354655016755103), 'xgb_gamma': np.float64(0.31974774061775957), 'xgb_learning_rate': np.float64(0.7863820170735603), 'xgb_max_depth': 2, 'xgb_min_child_weight': 14, 'xgb_n_estimators': 35, 'xgb_reg_alpha': np.float64(0.6314949417830573), 'xgb_reg_lambda': np.float64(0.570851985513198), 'xgb_subsample': np.float64(0.3262109975697584)}",5,39,48,8.15263804713133,2819,relu,0.09223208637685781,"(100,)",0.07958496401285628,96,0.354655016755103,0.31974774061775957,0.7863820170735603,2,14,35,0.6314949417830573,0.570851985513198,0.3262109975697584
