search_idx,iteration,mean_test_score,std_test_score,mean_train_score,std_train_score,params,max_depth,min_samples_leaf,min_samples_split,n_estimators
10,46,0.5368999938166424,0.015225915857042235,0.708521372183861,0.005359429281158091,"{'max_depth': 9, 'min_samples_leaf': 3, 'min_samples_split': 6, 'n_estimators': 172}",9,3,6,172
10,47,0.5513829968906121,0.01655123249013684,0.7852149869539542,0.007311976470248,"{'max_depth': 32, 'min_samples_leaf': 2, 'min_samples_split': 17, 'n_estimators': 84}",32,2,17,84
10,48,0.5456750349131991,0.01312773531273111,0.7146147830647406,0.006659833758967992,"{'max_depth': 48, 'min_samples_leaf': 7, 'min_samples_split': 3, 'n_estimators': 291}",48,7,3,291
10,49,0.5207380438925788,0.01647322456723976,0.557793210391728,0.0037093588559606564,"{'max_depth': 6, 'min_samples_leaf': 7, 'min_samples_split': 3, 'n_estimators': 138}",6,7,3,138
10,50,0.5338362923806586,0.010935089621796434,0.6584545095333738,0.009742538633208057,"{'max_depth': 13, 'min_samples_leaf': 9, 'min_samples_split': 19, 'n_estimators': 12}",13,9,19,12
10,51,0.5454995730257277,0.017969235734185185,0.7101173530061813,0.009840106324921083,"{'max_depth': 36, 'min_samples_leaf': 5, 'min_samples_split': 19, 'n_estimators': 65}",36,5,19,65
10,52,0.5583664719973225,0.01760594923797901,0.8458167156018191,0.00368247616589344,"{'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 187}",30,4,4,187
10,53,0.5470630686176708,0.013571866798727223,0.735705117874828,0.009658790905981155,"{'max_depth': 19, 'min_samples_leaf': 6, 'min_samples_split': 14, 'n_estimators': 120}",19,6,14,120
10,54,0.5377460958656446,0.01328412660939705,0.666118374940399,0.007031716167293564,"{'max_depth': 39, 'min_samples_leaf': 9, 'min_samples_split': 18, 'n_estimators': 242}",39,9,18,242
10,55,0.5506980464157314,0.011416606610054957,0.7726465482035495,0.00840133904960234,"{'max_depth': 26, 'min_samples_leaf': 4, 'min_samples_split': 14, 'n_estimators': 118}",26,4,14,118
10,56,0.5390479649655794,0.014331662768682018,0.6667725989076294,0.008552030140923537,"{'max_depth': 22, 'min_samples_leaf': 9, 'min_samples_split': 14, 'n_estimators': 119}",22,9,14,119
10,57,0.5154089895264011,0.016024992978830102,0.5346483022804323,0.0037530947592473605,"{'max_depth': 5, 'min_samples_leaf': 7, 'min_samples_split': 19, 'n_estimators': 223}",5,7,19,223
10,58,0.5530304089979242,0.013568886711162773,0.8319141906817296,0.004654981182142836,"{'max_depth': 17, 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 227}",17,4,4,227
10,59,0.5398952087645771,0.022657184492387614,0.7848953920562975,0.009716884153081279,"{'max_depth': 19, 'min_samples_leaf': 5, 'min_samples_split': 7, 'n_estimators': 17}",19,5,7,17
10,60,0.5382489437245594,0.0025691413389544674,0.7084153228339917,0.005825122838469055,"{'max_depth': 9, 'min_samples_leaf': 1, 'min_samples_split': 8, 'n_estimators': 61}",9,1,8,61
10,61,0.5634307143887656,0.007629811150443766,0.9376806501295235,0.0016776284298905169,"{'max_depth': 21, 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 146}",21,2,6,146
10,62,0.540642077252824,0.017364830007384136,0.6647114958062496,0.007342862848753899,"{'max_depth': 14, 'min_samples_leaf': 9, 'min_samples_split': 5, 'n_estimators': 111}",14,9,5,111
10,63,0.5376733029653579,0.01466497577496191,0.8002857718009526,0.007545411279899433,"{'max_depth': 49, 'min_samples_leaf': 4, 'min_samples_split': 9, 'n_estimators': 6}",49,4,9,6
10,64,0.5507397125871155,0.01326469027200311,0.734420962323687,0.008055841176670422,"{'max_depth': 32, 'min_samples_leaf': 4, 'min_samples_split': 18, 'n_estimators': 162}",32,4,18,162
10,65,0.5604461111884353,0.011333381807601302,0.8474836470627111,0.004792246704790052,"{'max_depth': 49, 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 288}",49,3,10,288
10,66,0.5501041612883822,0.01225917566040122,0.7493779931212552,0.0072686589186772765,"{'max_depth': 23, 'min_samples_leaf': 6, 'min_samples_split': 5, 'n_estimators': 126}",23,6,5,126
10,67,0.5633422156866068,0.01652018663709845,0.8436018783875449,0.004474666483976081,"{'max_depth': 40, 'min_samples_leaf': 4, 'min_samples_split': 7, 'n_estimators': 77}",40,4,7,77
10,68,0.558222777953903,0.017085890107800712,0.8061918414419788,0.00464553699842879,"{'max_depth': 44, 'min_samples_leaf': 2, 'min_samples_split': 15, 'n_estimators': 82}",44,2,15,82
10,69,0.5412806802294403,0.014786372151850528,0.6842591501203794,0.006927519606933392,"{'max_depth': 37, 'min_samples_leaf': 8, 'min_samples_split': 17, 'n_estimators': 183}",37,8,17,183
10,70,0.5630322053408564,0.012347687771650245,0.863136516923845,0.004765308175612075,"{'max_depth': 28, 'min_samples_leaf': 3, 'min_samples_split': 9, 'n_estimators': 197}",28,3,9,197
10,71,0.5229787400838172,0.017374248986024646,0.6135401617713135,0.007610065817194334,"{'max_depth': 8, 'min_samples_leaf': 6, 'min_samples_split': 19, 'n_estimators': 273}",8,6,19,273
10,72,0.542918957465244,0.012989523731701645,0.6831173297812242,0.007981585911150954,"{'max_depth': 23, 'min_samples_leaf': 8, 'min_samples_split': 17, 'n_estimators': 182}",23,8,17,182
10,73,0.5420127107557864,0.015480455609793498,0.6663272001554498,0.007398915434034862,"{'max_depth': 44, 'min_samples_leaf': 9, 'min_samples_split': 16, 'n_estimators': 71}",44,9,16,71
10,74,0.5413919061727035,0.015909435101475067,0.6885696181464054,0.010155107819139366,"{'max_depth': 18, 'min_samples_leaf': 8, 'min_samples_split': 3, 'n_estimators': 128}",18,8,3,128
10,75,0.5562885908050881,0.010193479338131344,0.8035549270591436,0.005731477285539615,"{'max_depth': 47, 'min_samples_leaf': 3, 'min_samples_split': 13, 'n_estimators': 289}",47,3,13,289
10,76,0.5281594316874498,0.01350132122299784,0.6180681728667314,0.006642461025670773,"{'max_depth': 8, 'min_samples_leaf': 6, 'min_samples_split': 17, 'n_estimators': 209}",8,6,17,209
10,77,0.5403386693596949,0.012091038375013555,0.7163957409026311,0.005774946864599313,"{'max_depth': 31, 'min_samples_leaf': 7, 'min_samples_split': 5, 'n_estimators': 90}",31,7,5,90
10,78,0.5338465591868553,0.024551090919916405,0.666924919190411,0.006458898396446644,"{'max_depth': 11, 'min_samples_leaf': 8, 'min_samples_split': 14, 'n_estimators': 66}",11,8,14,66
10,79,0.5400162677330081,0.009039759055829067,0.7155101627911667,0.00739495183740563,"{'max_depth': 45, 'min_samples_leaf': 7, 'min_samples_split': 11, 'n_estimators': 113}",45,7,11,113
11,0,0.5861655949812097,0.008680203918832612,1.0,0.0,"{'max_depth': 49, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 273}",49,1,2,273
11,1,0.5649758824880144,0.014835985329454855,0.8775252477258617,0.0023817172595540386,"{'max_depth': 29, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 261}",29,2,10,261
11,2,0.5415822555116898,0.010296851548104238,0.7161033562999715,0.005754308336072005,"{'max_depth': 29, 'min_samples_leaf': 7, 'min_samples_split': 3, 'n_estimators': 86}",29,7,3,86
11,3,0.5366005012288019,0.013904469998961583,0.6671072499599483,0.00881790843783877,"{'max_depth': 35, 'min_samples_leaf': 9, 'min_samples_split': 9, 'n_estimators': 19}",35,9,9,19
11,4,0.5239397444719347,0.014680073076825928,0.5920137156213972,0.004113570235079524,"{'max_depth': 7, 'min_samples_leaf': 6, 'min_samples_split': 4, 'n_estimators': 80}",7,6,4,80
11,5,0.5384154714174032,0.01658966117793348,0.6778454666149678,0.006982028152562056,"{'max_depth': 42, 'min_samples_leaf': 8, 'min_samples_split': 19, 'n_estimators': 115}",42,8,19,115
11,6,0.5389460296991544,0.013907305812353544,0.6675649492105261,0.008753704217835293,"{'max_depth': 32, 'min_samples_leaf': 9, 'min_samples_split': 4, 'n_estimators': 108}",32,9,4,108
11,7,0.5515975482586426,0.01382212950415803,0.7900400163671335,0.007368253178862747,"{'max_depth': 31, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 251}",31,5,10,251
11,8,0.5392004140946947,0.015799643594338636,0.6985867816216998,0.004550705369897987,"{'max_depth': 10, 'min_samples_leaf': 3, 'min_samples_split': 14, 'n_estimators': 244}",10,3,14,244
11,9,0.5180772176657567,0.015775173720295806,0.5640643824671818,0.0035117325732729114,"{'max_depth': 6, 'min_samples_leaf': 5, 'min_samples_split': 11, 'n_estimators': 105}",6,5,11,105
11,10,0.5599203454109226,0.011968020196899833,0.831624335734485,0.004898341218616707,"{'max_depth': 45, 'min_samples_leaf': 4, 'min_samples_split': 9, 'n_estimators': 197}",45,4,9,197
11,11,0.5387926023173845,0.013264565898214373,0.666916027136734,0.007190011273996239,"{'max_depth': 39, 'min_samples_leaf': 9, 'min_samples_split': 4, 'n_estimators': 291}",39,9,4,291
11,12,0.5494220018273935,0.007019156683653495,0.7489706825718834,0.006812874312407489,"{'max_depth': 46, 'min_samples_leaf': 6, 'min_samples_split': 9, 'n_estimators': 103}",46,6,9,103
11,13,0.542239331748486,0.01710070180613756,0.6858979348782721,0.009653819556320367,"{'max_depth': 21, 'min_samples_leaf': 8, 'min_samples_split': 10, 'n_estimators': 101}",21,8,10,101
11,14,0.5435917594165185,0.013870805331277302,0.713991994603594,0.005545064174508508,"{'max_depth': 24, 'min_samples_leaf': 7, 'min_samples_split': 3, 'n_estimators': 261}",24,7,3,261
11,15,0.5506547096941121,0.012471950080198392,0.7887634323296858,0.00857225940899062,"{'max_depth': 42, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 295}",42,5,5,295
11,16,0.5324366443307916,0.010471504875580386,0.673164389753955,0.006408847348687239,"{'max_depth': 26, 'min_samples_leaf': 9, 'min_samples_split': 13, 'n_estimators': 7}",26,9,13,7
11,17,0.5526442513589191,0.012217719680001944,0.7932469699124006,0.006980963757930218,"{'max_depth': 45, 'min_samples_leaf': 4, 'min_samples_split': 12, 'n_estimators': 162}",45,4,12,162
11,18,0.5469885261595471,0.011594439745197393,0.7504783435074652,0.009703108333717224,"{'max_depth': 31, 'min_samples_leaf': 6, 'min_samples_split': 6, 'n_estimators': 272}",31,6,6,272
11,19,0.5367363600315546,0.013975388886009493,0.6669174261977948,0.007037870232992243,"{'max_depth': 44, 'min_samples_leaf': 9, 'min_samples_split': 3, 'n_estimators': 280}",44,9,3,280
11,20,0.5644794453967998,0.011347930730993428,0.8424434042362599,0.005895240941409111,"{'max_depth': 38, 'min_samples_leaf': 1, 'min_samples_split': 15, 'n_estimators': 125}",38,1,15,125
11,21,0.5172757516460937,0.01644543469252766,0.5362468752206697,0.004833527370001077,"{'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 11, 'n_estimators': 196}",5,5,11,196
11,22,0.5337603853009956,0.019163963855366777,0.7360642163028276,0.008230870703705673,"{'max_depth': 41, 'min_samples_leaf': 4, 'min_samples_split': 17, 'n_estimators': 8}",41,4,17,8
11,23,0.5605359840850337,0.015764750311184288,0.8939975576304329,0.0035475815391790705,"{'max_depth': 35, 'min_samples_leaf': 3, 'min_samples_split': 7, 'n_estimators': 60}",35,3,7,60
11,24,0.5185443647253705,0.015595741861019039,0.5393422628621231,0.00396971181286907,"{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 15, 'n_estimators': 82}",5,1,15,82
11,25,0.5244498066145329,0.017474220847054765,0.6167681797287066,0.006368970598314261,"{'max_depth': 8, 'min_samples_leaf': 7, 'min_samples_split': 9, 'n_estimators': 121}",8,7,9,121
11,26,0.5486132601724638,0.013699051048737837,0.7485272125684581,0.010817536847385173,"{'max_depth': 18, 'min_samples_leaf': 6, 'min_samples_split': 2, 'n_estimators': 240}",18,6,2,240
11,27,0.5406311531016412,0.012361128975394074,0.6979066838775617,0.006608572335221083,"{'max_depth': 12, 'min_samples_leaf': 7, 'min_samples_split': 2, 'n_estimators': 174}",12,7,2,174
11,28,0.5623872601600464,0.00778293959808815,0.8407113304364404,0.004222147479467116,"{'max_depth': 19, 'min_samples_leaf': 2, 'min_samples_split': 12, 'n_estimators': 251}",19,2,12,251
11,29,0.5394367868348595,0.007892309627764915,0.7155202746501687,0.007418655732760416,"{'max_depth': 31, 'min_samples_leaf': 7, 'min_samples_split': 3, 'n_estimators': 110}",31,7,3,110
11,30,0.5357829469785667,0.01750694106895293,0.6883868395085393,0.007144449630737135,"{'max_depth': 24, 'min_samples_leaf': 8, 'min_samples_split': 2, 'n_estimators': 61}",24,8,2,61
11,31,0.5655558047283983,0.006922834843093983,0.9156580227373465,0.002486180532476153,"{'max_depth': 32, 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 277}",32,3,5,277
11,32,0.5222230809740573,0.01436903074788175,0.6074564458237642,0.004629495634839787,"{'max_depth': 7, 'min_samples_leaf': 3, 'min_samples_split': 8, 'n_estimators': 133}",7,3,8,133
11,33,0.555674301449446,0.018760761263572952,0.843777060643788,0.005858496769184274,"{'max_depth': 33, 'min_samples_leaf': 4, 'min_samples_split': 7, 'n_estimators': 59}",33,4,7,59
11,34,0.5527813026127548,0.01382957003343454,0.7442646694176019,0.008143980052441439,"{'max_depth': 48, 'min_samples_leaf': 6, 'min_samples_split': 13, 'n_estimators': 51}",48,6,13,51
11,35,0.5385690561166735,0.014740475789388524,0.6760418601707003,0.005405959862915772,"{'max_depth': 13, 'min_samples_leaf': 8, 'min_samples_split': 17, 'n_estimators': 103}",13,8,17,103
11,36,0.5442284213700027,0.013393854034841939,0.7141850459633386,0.00615063768626692,"{'max_depth': 27, 'min_samples_leaf': 7, 'min_samples_split': 7, 'n_estimators': 159}",27,7,7,159
11,37,0.5456203168568432,0.01297429204888132,0.7512485925859952,0.00882298004295988,"{'max_depth': 47, 'min_samples_leaf': 6, 'min_samples_split': 11, 'n_estimators': 296}",47,6,11,296
11,38,0.5551099518600827,0.009708681196468614,0.7932658382616188,0.0054396455913872255,"{'max_depth': 41, 'min_samples_leaf': 3, 'min_samples_split': 14, 'n_estimators': 241}",41,3,14,241
11,39,0.5584106149468892,0.01039336393364442,0.8317338033970134,0.005778273514406477,"{'max_depth': 34, 'min_samples_leaf': 3, 'min_samples_split': 11, 'n_estimators': 120}",34,3,11,120
11,40,0.5530814082139914,0.013521555313811403,0.7944912763614227,0.005665062466177865,"{'max_depth': 45, 'min_samples_leaf': 4, 'min_samples_split': 12, 'n_estimators': 255}",45,4,12,255
11,41,0.5364649274212265,0.01711803154844846,0.6751467262179777,0.008709780112980316,"{'max_depth': 42, 'min_samples_leaf': 8, 'min_samples_split': 19, 'n_estimators': 293}",42,8,19,293
11,42,0.5511967233828408,0.014756403707922755,0.790296744212968,0.006548349747030886,"{'max_depth': 21, 'min_samples_leaf': 5, 'min_samples_split': 6, 'n_estimators': 141}",21,5,6,141
11,43,0.5379339445978506,0.013599185522533778,0.6665677025828258,0.009732161496860615,"{'max_depth': 28, 'min_samples_leaf': 9, 'min_samples_split': 4, 'n_estimators': 132}",28,9,4,132
11,44,0.5370455874784845,0.02257472092564057,0.6553848998084804,0.007117088171080437,"{'max_depth': 10, 'min_samples_leaf': 8, 'min_samples_split': 7, 'n_estimators': 34}",10,8,7,34
11,45,0.537030607573448,0.021200048281276897,0.6896985652775958,0.007464843791089795,"{'max_depth': 42, 'min_samples_leaf': 8, 'min_samples_split': 8, 'n_estimators': 276}",42,8,8,276
11,46,0.5383749454024205,0.01612340098657241,0.7225460746553182,0.0031087351410251166,"{'max_depth': 42, 'min_samples_leaf': 4, 'min_samples_split': 19, 'n_estimators': 18}",42,4,19,18
11,47,0.5416708618194805,0.016791251799508824,0.7450392960176923,0.010689827974372023,"{'max_depth': 16, 'min_samples_leaf': 6, 'min_samples_split': 4, 'n_estimators': 260}",16,6,4,260
11,48,0.5505521158323272,0.01416049438633714,0.7896863155588794,0.0076580478148984945,"{'max_depth': 46, 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 145}",46,5,2,145
11,49,0.5579067551181265,0.015493139626340854,0.8105254405875527,0.006277500824191072,"{'max_depth': 39, 'min_samples_leaf': 1, 'min_samples_split': 18, 'n_estimators': 261}",39,1,18,261
11,50,0.5513377834606625,0.008368907968813545,0.7939222159170379,0.004797437067690705,"{'max_depth': 21, 'min_samples_leaf': 4, 'min_samples_split': 12, 'n_estimators': 207}",21,4,12,207
11,51,0.5375005673061884,0.019850611572098765,0.6896819281409728,0.008428012117657974,"{'max_depth': 44, 'min_samples_leaf': 8, 'min_samples_split': 15, 'n_estimators': 293}",44,8,15,293
11,52,0.565929545214384,0.006084373266373139,0.9040962040022162,0.0031178976975187486,"{'max_depth': 18, 'min_samples_leaf': 1, 'min_samples_split': 9, 'n_estimators': 250}",18,1,9,250
11,53,0.5682186931932407,0.007519929851338746,0.9157301792178678,0.0030433591750951877,"{'max_depth': 40, 'min_samples_leaf': 3, 'min_samples_split': 3, 'n_estimators': 220}",40,3,3,220
11,54,0.5538914803758459,0.014052469494798733,0.7618524199908604,0.007843546199881587,"{'max_depth': 24, 'min_samples_leaf': 4, 'min_samples_split': 15, 'n_estimators': 247}",24,4,15,247
11,55,0.5405048309662266,0.017451070128835882,0.6881936965256921,0.007945691578421506,"{'max_depth': 20, 'min_samples_leaf': 8, 'min_samples_split': 8, 'n_estimators': 227}",20,8,8,227
11,56,0.5366363674941932,0.018538442998461586,0.6867350166666834,0.004402332776663305,"{'max_depth': 11, 'min_samples_leaf': 7, 'min_samples_split': 4, 'n_estimators': 9}",11,7,4,9
11,57,0.5340422447715549,0.01410282274459381,0.6984304211303429,0.011739577706349381,"{'max_depth': 16, 'min_samples_leaf': 7, 'min_samples_split': 16, 'n_estimators': 14}",16,7,16,14
11,58,0.5436866680947953,0.014564894879724394,0.7108555285475152,0.008124684360599488,"{'max_depth': 15, 'min_samples_leaf': 7, 'min_samples_split': 8, 'n_estimators': 191}",15,7,8,191
11,59,0.5604921936390478,0.006570366436077803,0.8878959517180162,0.003167406578842243,"{'max_depth': 39, 'min_samples_leaf': 1, 'min_samples_split': 12, 'n_estimators': 261}",39,1,12,261
11,60,0.5611013212374644,0.009971449938240545,0.8439916362159996,0.002677982684770067,"{'max_depth': 45, 'min_samples_leaf': 1, 'min_samples_split': 15, 'n_estimators': 251}",45,1,15,251
11,61,0.5678893551291689,0.008820273693590319,0.9156351451987556,0.001925535191521001,"{'max_depth': 42, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 211}",42,3,4,211
11,62,0.5459654688256769,0.013773586804996352,0.7523800402321714,0.009223580302452464,"{'max_depth': 23, 'min_samples_leaf': 5, 'min_samples_split': 14, 'n_estimators': 165}",23,5,14,165
11,63,0.5604569126048464,0.009029619993725401,0.881421467290705,0.0031939421259459754,"{'max_depth': 27, 'min_samples_leaf': 3, 'min_samples_split': 8, 'n_estimators': 99}",27,3,8,99
11,64,0.5577977680094311,0.012442625233055182,0.8449663923356299,0.006797240329560422,"{'max_depth': 22, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 255}",22,4,2,255
11,65,0.5384590921849408,0.014470951841740791,0.7149039468610234,0.009527944891551992,"{'max_depth': 35, 'min_samples_leaf': 7, 'min_samples_split': 2, 'n_estimators': 47}",35,7,2,47
11,66,0.5426073358160293,0.014765544389059571,0.6853412201511998,0.0069368313075037595,"{'max_depth': 41, 'min_samples_leaf': 7, 'min_samples_split': 19, 'n_estimators': 169}",41,7,19,169
11,67,0.5544426461431978,0.010263063273429943,0.7937400545349751,0.004800076267522127,"{'max_depth': 43, 'min_samples_leaf': 3, 'min_samples_split': 14, 'n_estimators': 277}",43,3,14,277
11,68,0.5248726791335466,0.018012328318745555,0.61778406194652,0.007378409079975854,"{'max_depth': 8, 'min_samples_leaf': 7, 'min_samples_split': 13, 'n_estimators': 82}",8,7,13,82
11,69,0.5669389907130208,0.011469629443040525,0.9062878707561495,0.0029942821303596177,"{'max_depth': 36, 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 72}",36,2,8,72
11,70,0.551817381701251,0.012671335605414665,0.788770781217537,0.008136349865031053,"{'max_depth': 30, 'min_samples_leaf': 5, 'min_samples_split': 4, 'n_estimators': 287}",30,5,4,287
11,71,0.562890015396787,0.008333495969907316,0.9139163054503197,0.0031648173246625303,"{'max_depth': 27, 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 282}",27,2,8,282
11,72,0.5285285564117483,0.013162815632847316,0.635879807644861,0.004123420130310817,"{'max_depth': 9, 'min_samples_leaf': 8, 'min_samples_split': 15, 'n_estimators': 143}",9,8,15,143
11,73,0.5447608686944876,0.01305094741401659,0.7287663344931946,0.009670923264597682,"{'max_depth': 46, 'min_samples_leaf': 6, 'min_samples_split': 15, 'n_estimators': 111}",46,6,15,111
11,74,0.5644969340111649,0.008367687410991103,0.9112069209522442,0.002358132974396393,"{'max_depth': 23, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 109}",23,3,4,109
11,75,0.5571404207837383,0.012521414683098224,0.8035769148117604,0.005183947888216608,"{'max_depth': 23, 'min_samples_leaf': 2, 'min_samples_split': 15, 'n_estimators': 108}",23,2,15,108
11,76,0.5442738926026183,0.012135276931116974,0.7487257201671996,0.008719369547957724,"{'max_depth': 19, 'min_samples_leaf': 6, 'min_samples_split': 8, 'n_estimators': 221}",19,6,8,221
11,77,0.5396794525244749,0.014580188167330463,0.7090828115277579,0.010477102701452514,"{'max_depth': 27, 'min_samples_leaf': 7, 'min_samples_split': 8, 'n_estimators': 12}",27,7,8,12
11,78,0.539794470303672,0.010912285040704265,0.6691090053418561,0.0089532176349874,"{'max_depth': 44, 'min_samples_leaf': 9, 'min_samples_split': 11, 'n_estimators': 53}",44,9,11,53
11,79,0.5403179274179714,0.01570552390055907,0.6892579534909433,0.008048293569664577,"{'max_depth': 19, 'min_samples_leaf': 8, 'min_samples_split': 7, 'n_estimators': 246}",19,8,7,246
12,0,0.541479757708179,0.015082417033075977,0.7151281169341843,0.005636680994146996,"{'max_depth': 25, 'min_samples_leaf': 7, 'min_samples_split': 5, 'n_estimators': 216}",25,7,5,216
12,1,0.5385718513994304,0.012927125342466206,0.6675748224608209,0.00782100752633132,"{'max_depth': 31, 'min_samples_leaf': 9, 'min_samples_split': 2, 'n_estimators': 288}",31,9,2,288
12,2,0.5413324409757067,0.019832053494583324,0.6904033305352,0.008852091100723007,"{'max_depth': 32, 'min_samples_leaf': 8, 'min_samples_split': 5, 'n_estimators': 204}",32,8,5,204
12,3,0.5381320762557742,0.011312739856278536,0.6666637022287636,0.0053635690153922624,"{'max_depth': 10, 'min_samples_leaf': 7, 'min_samples_split': 10, 'n_estimators': 80}",10,7,10,80
12,4,0.5576193292628522,0.010237169367293783,0.8305155041219265,0.00614182377667891,"{'max_depth': 40, 'min_samples_leaf': 3, 'min_samples_split': 11, 'n_estimators': 117}",40,3,11,117
12,5,0.5303516786765099,0.012314882354299955,0.6640239808910706,0.006389954422281254,"{'max_depth': 8, 'min_samples_leaf': 1, 'min_samples_split': 7, 'n_estimators': 30}",8,1,7,30
12,6,0.5584339393382158,0.019510210384795144,0.8469928243624427,0.0036141979187284544,"{'max_depth': 47, 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 158}",47,4,4,158
12,7,0.5458462232748511,0.01141137420746529,0.7141798494379359,0.005896373333145652,"{'max_depth': 45, 'min_samples_leaf': 7, 'min_samples_split': 8, 'n_estimators': 207}",45,7,8,207
12,8,0.5394397461150006,0.016179609886247993,0.6824902496158598,0.00499924339687531,"{'max_depth': 11, 'min_samples_leaf': 7, 'min_samples_split': 7, 'n_estimators': 291}",11,7,7,291
12,9,0.5505980953319779,0.010466410114929423,0.7773736723362827,0.0031543011458395813,"{'max_depth': 13, 'min_samples_leaf': 1, 'min_samples_split': 15, 'n_estimators': 64}",13,1,15,64
12,10,0.5464397566531731,0.013378356147098867,0.7357591341683011,0.0058303683654623755,"{'max_depth': 26, 'min_samples_leaf': 6, 'min_samples_split': 14, 'n_estimators': 216}",26,6,14,216
12,11,0.5534988800124893,0.01194032161305781,0.7506352671052289,0.007271128652843296,"{'max_depth': 32, 'min_samples_leaf': 6, 'min_samples_split': 2, 'n_estimators': 46}",32,6,2,46
12,12,0.5399180183989748,0.01221271892149114,0.6656426775276056,0.006726402987001257,"{'max_depth': 21, 'min_samples_leaf': 9, 'min_samples_split': 2, 'n_estimators': 144}",21,9,2,144
12,13,0.5721058529676645,0.013172374329982292,0.8990447009163196,0.0063496904539914354,"{'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 25}",30,1,10,25
12,14,0.5454842775963137,0.012697118978976506,0.716344174326981,0.006856906032641595,"{'max_depth': 45, 'min_samples_leaf': 7, 'min_samples_split': 13, 'n_estimators': 185}",45,7,13,185
12,15,0.5389873488797818,0.013357380407738704,0.6665663723735439,0.008230495106054288,"{'max_depth': 45, 'min_samples_leaf': 9, 'min_samples_split': 6, 'n_estimators': 136}",45,9,6,136
12,16,0.5390295180200275,0.011309062391066289,0.6662383009425372,0.007638316802035063,"{'max_depth': 29, 'min_samples_leaf': 9, 'min_samples_split': 2, 'n_estimators': 227}",29,9,2,227
12,17,0.5384902959251657,0.007045349309988066,0.7167364240912752,0.007429641993839292,"{'max_depth': 49, 'min_samples_leaf': 7, 'min_samples_split': 3, 'n_estimators': 29}",49,7,3,29
12,18,0.5416049001985941,0.017335092183580668,0.747566783716823,0.006034795645969603,"{'max_depth': 12, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 226}",12,5,8,226
12,19,0.5674586603641022,0.013465929343962317,0.976478797278383,0.0014001274329732893,"{'max_depth': 32, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 109}",32,2,4,109
12,20,0.5674229864705959,0.012786016857324663,0.8802275973388681,0.0036217389876787515,"{'max_depth': 46, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 115}",46,2,10,115
12,21,0.5392426139865907,0.015850200916489154,0.6871396498057112,0.009767678216388359,"{'max_depth': 23, 'min_samples_leaf': 8, 'min_samples_split': 2, 'n_estimators': 104}",23,8,2,104
12,22,0.5638891474656332,0.008255009232860036,0.9372677000270409,0.0022480045385819395,"{'max_depth': 21, 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 151}",21,2,6,151
12,23,0.5166983831491049,0.015049880577897442,0.5352060129128053,0.003645325219138556,"{'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 14, 'n_estimators': 258}",5,4,14,258
12,24,0.5899467145845133,0.014192947541701311,0.9999160721779269,0.00016785564414605324,"{'max_depth': 42, 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 162}",42,1,3,162
12,25,0.531191136951434,0.015071247988002093,0.6490829695653223,0.007749162431244291,"{'max_depth': 10, 'min_samples_leaf': 8, 'min_samples_split': 17, 'n_estimators': 19}",10,8,17,19
12,26,0.5528297739537357,0.0062730072651935,0.7922744707577642,0.0040434474879144046,"{'max_depth': 16, 'min_samples_leaf': 2, 'min_samples_split': 15, 'n_estimators': 269}",16,2,15,269
12,27,0.524693297777179,0.012148455864009474,0.6189919199578877,0.004417806404581174,"{'max_depth': 8, 'min_samples_leaf': 5, 'min_samples_split': 18, 'n_estimators': 43}",8,5,18,43
12,28,0.5433594434259096,0.012241907232050988,0.711070027361889,0.007681573429874266,"{'max_depth': 15, 'min_samples_leaf': 7, 'min_samples_split': 11, 'n_estimators': 178}",15,7,11,178
